Latitude,Longitude,Depth,rhos_443,rhos_492,rhos_560,rhos_665,rhos_704,rhos_740,rhos_783,rhos_833,rhos_865
15.411805,73.84288,XX,0.047955,0.052311,0.068481,0.051577,0.042805,0.032069,0.031022,0.027546,0.025662
15.411607,73.839432,XX,0.047564,0.050723,0.066793,0.049451,0.042135,0.03141,0.031022,0.028101,0.02681
15.406008,73.823441,XX,0.048086,0.053167,0.065949,0.050346,0.044702,0.039535,0.039763,0.037195,0.038388
15.438555,73.840683,XX,0.050042,0.05451,0.067879,0.047661,0.040796,0.029762,0.028889,0.024883,0.023156
15.407384,73.827347,XX,0.048608,0.0517,0.063899,0.044639,0.038675,0.031959,0.031982,0.028655,0.028793
15.409529,73.822487,XX,0.04926,0.053777,0.066914,0.047101,0.040908,0.033936,0.033901,0.030763,0.028793
15.435039,73.842476,XX,0.04939,0.054022,0.069204,0.051577,0.043475,0.030751,0.030808,0.026214,0.024514
15.440194,73.842911,XX,0.04926,0.053044,0.070048,0.050122,0.04314,0.031849,0.031555,0.027324,0.026288
15.430519,73.842682,XX,0.04926,0.052678,0.070409,0.057726,0.049164,0.03152,0.030595,0.026769,0.025662
15.428884,73.84111,XX,0.049129,0.055487,0.070048,0.058508,0.050725,0.032069,0.031128,0.027102,0.024305
15.428891,73.842598,XX,0.04939,0.053655,0.070771,0.061412,0.054514,0.034156,0.033581,0.02799,0.025244
15.433494,73.840988,XX,0.04939,0.054632,0.068843,0.051129,0.043921,0.030751,0.028569,0.025437,0.024618
15.432232,73.841743,XX,0.04926,0.053533,0.068481,0.053813,0.046041,0.029872,0.031235,0.026436,0.023678
15.436202,73.840233,XX,0.050042,0.055243,0.066793,0.04878,0.041912,0.029323,0.028355,0.026214,0.023261
15.413995,73.829453,XX,0.048608,0.054632,0.067517,0.051017,0.042024,0.028663,0.029315,0.024661,0.024305
15.407128,73.830231,XX,0.046912,0.049989,0.062934,0.041279,0.037111,0.032838,0.034114,0.029432,0.029419
15.422178,73.787468,XX,0.050563,0.052556,0.059312,0.036573,0.030408,0.026135,0.024941,0.021774,0.021173
15.409634,73.825279,XX,0.04926,0.053899,0.067637,0.047213,0.041466,0.0313,0.030275,0.02799,0.025557
15.410235,73.836647,XX,0.046651,0.050111,0.062571,0.045086,0.037558,0.031959,0.032941,0.029765,0.029523
15.428384,73.781563,XX,0.04939,0.051334,0.053995,0.035003,0.028954,0.025146,0.024621,0.020442,0.020233
15.422097,73.789146,XX,0.050954,0.054388,0.059916,0.037694,0.031972,0.027454,0.025048,0.02133,0.021904
15.410849,73.782318,XX,0.049651,0.050478,0.055325,0.034331,0.030408,0.027345,0.026435,0.024217,0.022843
15.414105,73.782669,XX,0.050303,0.052556,0.056654,0.033882,0.028954,0.026355,0.025048,0.021774,0.02253
15.410485,73.781952,XX,0.04939,0.051089,0.054479,0.034106,0.030296,0.026245,0.026221,0.023218,0.022843
15.411389,73.782036,XX,0.050172,0.052434,0.056896,0.036012,0.031302,0.025586,0.027075,0.023218,0.022948
15.40922,73.78196,XX,0.049781,0.052434,0.053874,0.034219,0.028172,0.026795,0.025688,0.022885,0.022948
15.40859,73.782707,XX,0.049781,0.051211,0.056775,0.035228,0.029402,0.027345,0.026541,0.023329,0.023887
15.40994,73.781487,XX,0.050042,0.052434,0.053995,0.034443,0.028507,0.025916,0.025581,0.021885,0.022739
15.407513,73.78392,XX,0.050303,0.0517,0.054841,0.038926,0.036218,0.033277,0.031342,0.027546,0.028793
15.406793,73.784576,XX,0.051345,0.051456,0.054721,0.036461,0.030408,0.030311,0.029742,0.02799,0.026079
15.405887,73.78421,XX,0.049651,0.051945,0.054116,0.033546,0.02929,0.028004,0.026328,0.025105,0.024096
15.408134,73.781685,XX,0.050433,0.051945,0.052181,0.032761,0.028731,0.026245,0.025048,0.022219,0.021695
15.40526,73.785332,XX,0.04939,0.049378,0.054116,0.034891,0.030072,0.029323,0.028462,0.026658,0.026184
15.405895,73.785706,XX,0.050172,0.053289,0.059674,0.040047,0.03376,0.030641,0.032408,0.029099,0.028688
15.404804,73.784683,XX,0.049781,0.051089,0.052786,0.033658,0.028731,0.027894,0.027502,0.023995,0.025035
15.404,73.786362,XX,0.050303,0.050723,0.054721,0.036012,0.031749,0.03174,0.030808,0.028323,0.028584
15.397955,73.788544,XX,0.04939,0.049622,0.050246,0.032761,0.028731,0.028334,0.026541,0.025216,0.022948
15.403996,73.78553,XX,0.049651,0.049989,0.051456,0.032761,0.02929,0.028114,0.028142,0.024439,0.024827
15.395244,73.788742,XX,0.04939,0.050356,0.049762,0.031078,0.028395,0.027015,0.026328,0.023107,0.021799
15.404888,73.78347,XX,0.049912,0.049378,0.051939,0.032312,0.027836,0.026465,0.025368,0.022108,0.022634
15.392945,73.781769,XX,0.049912,0.050111,0.052181,0.030405,0.026495,0.023827,0.022913,0.020775,0.019502
15.394799,73.790146,XX,0.050172,0.0506,0.052544,0.033658,0.030519,0.028553,0.027822,0.025326,0.024931
15.396568,73.782959,XX,0.050042,0.051578,0.051818,0.031527,0.027054,0.024157,0.025048,0.020775,0.019189
15.395248,73.78968,XX,0.050172,0.048399,0.051456,0.033546,0.030743,0.029542,0.028355,0.02577,0.026079
15.404619,73.783844,XX,0.050042,0.0517,0.051335,0.031078,0.027389,0.026135,0.025795,0.023662,0.021799
15.404169,73.784218,XX,0.049912,0.052189,0.050972,0.031415,0.027725,0.026245,0.025688,0.022774,0.022843
15.409763,73.782234,XX,0.050303,0.051945,0.056413,0.034667,0.030743,0.027345,0.027395,0.023329,0.023365
15.418269,73.783485,XX,0.049912,0.051578,0.056896,0.0359,0.029402,0.024047,0.023874,0.020775,0.021068
15.421344,73.783752,XX,0.049912,0.053533,0.059795,0.035452,0.028843,0.025696,0.023553,0.019887,0.019084
15.402251,73.814049,XX,0.053299,0.054144,0.065708,0.051017,0.046264,0.038877,0.04168,0.035199,0.036199
15.410585,73.817169,XX,0.047173,0.051578,0.061002,0.041055,0.034542,0.03163,0.030702,0.026325,0.028271
15.396864,73.78743,XX,0.048869,0.051211,0.048551,0.03063,0.028619,0.026905,0.025474,0.022108,0.022217
15.397919,73.781929,XX,0.04939,0.051334,0.052181,0.031751,0.027389,0.024267,0.024194,0.020442,0.019815
15.424409,73.782051,XX,0.049651,0.051211,0.054962,0.035116,0.028843,0.024267,0.02366,0.02022,0.01992
15.423238,73.782806,XX,0.049912,0.051456,0.056292,0.03534,0.029849,0.024706,0.02366,0.020331,0.019293
15.42725,73.789116,XX,0.051215,0.054022,0.059553,0.037357,0.031637,0.026465,0.024727,0.021219,0.021486
15.411845,73.816048,XX,0.049129,0.052678,0.064381,0.042287,0.034766,0.027674,0.027075,0.024328,0.023992
15.411925,73.81427,XX,0.049912,0.053044,0.063416,0.043407,0.034989,0.028553,0.027395,0.023773,0.023156
15.40414,73.812363,XX,0.050433,0.052922,0.062209,0.039711,0.033872,0.03152,0.031128,0.028212,0.027436
15.408852,73.814293,XX,0.050563,0.053655,0.061485,0.040271,0.033425,0.029323,0.029742,0.024328,0.02514
15.409759,73.814842,XX,0.050042,0.0517,0.061606,0.039823,0.033313,0.029323,0.028675,0.025105,0.025349
15.408137,73.815971,XX,0.050694,0.054266,0.063416,0.042959,0.037335,0.033058,0.034647,0.028101,0.029419
15.41076,73.816048,XX,0.048869,0.051823,0.062934,0.041391,0.034989,0.028443,0.028142,0.023551,0.02347
15.406573,73.81076,XX,0.049912,0.051823,0.05895,0.03803,0.03309,0.029103,0.029209,0.026103,0.025453
15.406763,73.812531,XX,0.049129,0.052311,0.058587,0.037582,0.032531,0.030311,0.028675,0.025881,0.025975
15.411175,73.809151,XX,0.050694,0.055243,0.063296,0.041615,0.035883,0.029323,0.028355,0.025881,0.02347
15.41046,73.810738,XX,0.051085,0.0528,0.065346,0.041055,0.035883,0.027894,0.028355,0.024661,0.0242
15.412269,73.81073,XX,0.049912,0.053411,0.062813,0.041727,0.033984,0.027894,0.026435,0.023884,0.022843
15.408022,73.811218,XX,0.050303,0.054144,0.061485,0.038478,0.033872,0.028883,0.028569,0.02577,0.025975
15.409291,73.811958,XX,0.050563,0.053655,0.062451,0.038926,0.033872,0.029103,0.028035,0.024217,0.02514
15.425208,73.812897,XX,0.053038,0.057317,0.071734,0.049227,0.039233,0.029213,0.026755,0.023995,0.023783
15.425143,73.80069,XX,0.052518,0.056341,0.068843,0.045982,0.03633,0.026905,0.025901,0.023329,0.020859
15.422784,73.799118,XX,0.052387,0.056829,0.068963,0.044415,0.036665,0.028004,0.026008,0.023329,0.021799
15.413894,73.810257,XX,0.050563,0.055975,0.063416,0.042511,0.034766,0.028114,0.026541,0.023329,0.022217
15.423384,73.80983,XX,0.053038,0.057439,0.070048,0.045534,0.038005,0.028553,0.027502,0.023995,0.021904
15.423455,73.80619,XX,0.05382,0.059147,0.070048,0.047213,0.039121,0.028663,0.027288,0.024772,0.022112
15.422986,73.803032,XX,0.053559,0.058903,0.070409,0.046542,0.037335,0.029213,0.027288,0.024106,0.02253
15.422253,73.80117,XX,0.053038,0.056097,0.070168,0.04878,0.03834,0.027894,0.028142,0.02344,0.022634
15.413935,73.817986,XX,0.050563,0.055243,0.067155,0.047437,0.038786,0.029103,0.027928,0.025105,0.024305
15.410595,73.818939,XX,0.046128,0.053044,0.062089,0.044415,0.041689,0.032618,0.034327,0.031429,0.030149
15.413035,73.818924,XX,0.050563,0.054632,0.065829,0.047549,0.038786,0.030311,0.029315,0.025437,0.024827
15.40416,73.816086,XX,0.048347,0.049989,0.062813,0.048108,0.045483,0.039316,0.039443,0.037527,0.035782
15.429668,73.801689,XX,0.052257,0.055487,0.069686,0.046765,0.037111,0.026245,0.025048,0.023329,0.021277
15.412846,73.817154,XX,0.049651,0.051945,0.066793,0.045646,0.037223,0.029872,0.028569,0.024883,0.022843
15.429062,73.806442,XX,0.052648,0.056829,0.07065,0.049116,0.039345,0.029323,0.026755,0.024883,0.022948
15.4139,73.811653,XX,0.050563,0.05451,0.064261,0.040719,0.035771,0.028114,0.026115,0.023662,0.021904
15.448839,73.802505,XX,0.051866,0.056341,0.064261,0.045982,0.038786,0.034925,0.033581,0.030319,0.028584
15.449183,73.799057,XX,0.051215,0.054998,0.063175,0.044303,0.03834,0.03163,0.031662,0.029543,0.027332
15.447472,73.800369,XX,0.051736,0.056463,0.064381,0.042735,0.035324,0.030971,0.031235,0.026991,0.026392
15.419827,73.771088,XX,0.050694,0.051211,0.053753,0.032312,0.027725,0.023717,0.024301,0.020553,0.019189
15.434668,73.741081,XX,0.047564,0.047053,0.044677,0.028947,0.024481,0.023167,0.022059,0.019221,0.017309
15.437561,73.741249,XX,0.047434,0.046441,0.045767,0.028722,0.025488,0.022837,0.022059,0.020109,0.019084
15.448801,73.746498,XX,0.047042,0.045829,0.043829,0.028498,0.026606,0.024487,0.023767,0.02022,0.020546
15.452228,73.793724,XX,0.051085,0.056097,0.061485,0.040159,0.034766,0.030531,0.030488,0.026658,0.025662
15.446959,73.805969,XX,0.051866,0.057195,0.065588,0.043967,0.037781,0.029762,0.029315,0.026436,0.025349
15.446972,73.808296,XX,0.051997,0.057073,0.06824,0.046206,0.038228,0.030311,0.030488,0.026658,0.024827
15.45075,73.804733,XX,0.051345,0.055609,0.065588,0.044191,0.038452,0.034925,0.033688,0.029765,0.029732
15.399614,73.777908,XX,0.04926,0.051456,0.051577,0.031078,0.026495,0.024267,0.023553,0.019332,0.020651
15.400391,73.787689,XX,0.049781,0.0506,0.051214,0.031751,0.029961,0.029872,0.028889,0.025548,0.025244
15.396621,73.776161,XX,0.050042,0.048766,0.051335,0.030966,0.025824,0.023277,0.021632,0.020997,0.018771
15.393241,73.769844,XX,0.050694,0.049867,0.05206,0.030854,0.025041,0.021848,0.022166,0.018999,0.017726
15.394866,73.769371,XX,0.050042,0.051823,0.051698,0.030181,0.024817,0.022837,0.021098,0.01811,0.019397
15.396246,73.773743,XX,0.04939,0.0506,0.050246,0.029732,0.0256,0.022397,0.021632,0.018554,0.01898
15.400305,73.788528,XX,0.049912,0.050111,0.054358,0.037245,0.031861,0.029872,0.029635,0.026103,0.026288
15.395804,73.775696,XX,0.049912,0.051089,0.049399,0.029844,0.025488,0.022947,0.021632,0.019443,0.018353
15.399863,73.790398,XX,0.050563,0.051334,0.054841,0.037245,0.034095,0.033717,0.033154,0.029876,0.030775
15.398022,73.784348,XX,0.04926,0.050356,0.046978,0.030517,0.026718,0.025146,0.025154,0.021663,0.020859
15.399446,73.780151,XX,0.04939,0.049989,0.049762,0.029171,0.027054,0.024377,0.022806,0.020331,0.019815
15.398213,73.786308,XX,0.049129,0.0495,0.050246,0.030854,0.027501,0.025696,0.026115,0.02233,0.022217
15.393782,73.785957,XX,0.048608,0.048644,0.046736,0.029396,0.025935,0.024706,0.023767,0.020997,0.020128
15.395361,73.777191,XX,0.04926,0.051089,0.050246,0.031078,0.025935,0.023057,0.022486,0.018999,0.017831
15.398673,73.787704,XX,0.04926,0.049744,0.051093,0.031415,0.028619,0.027674,0.027395,0.02455,0.023156
15.399573,73.786949,XX,0.049781,0.0528,0.051577,0.032873,0.028843,0.027674,0.025901,0.024217,0.023574
15.395141,73.786507,XX,0.048738,0.049011,0.047704,0.029844,0.027277,0.025476,0.024087,0.020553,0.020651
15.397365,73.779884,XX,0.04926,0.050233,0.050125,0.029732,0.026495,0.024157,0.022593,0.019332,0.018875
15.3969,73.777557,XX,0.04939,0.051089,0.050367,0.029508,0.026383,0.023387,0.022059,0.01911,0.018457
15.398049,73.789383,XX,0.048608,0.048888,0.052423,0.034331,0.030408,0.030751,0.030382,0.026103,0.026705
15.401103,73.769241,XX,0.049521,0.050233,0.050246,0.030405,0.0256,0.023167,0.021205,0.019332,0.01898
15.405447,73.737717,XX,0.052518,0.054022,0.05073,0.028161,0.025488,0.021848,0.021205,0.018665,0.017413
15.398046,73.77224,XX,0.049521,0.049622,0.048551,0.029171,0.025041,0.022397,0.022806,0.018999,0.017935
15.3931,73.776924,XX,0.050042,0.048277,0.049157,0.028273,0.026383,0.023717,0.021632,0.019332,0.01898
15.39731,73.770004,XX,0.050433,0.052067,0.048551,0.029171,0.025041,0.022178,0.021525,0.018888,0.020024
15.401123,73.772873,XX,0.049912,0.050845,0.051818,0.03063,0.026383,0.024267,0.021952,0.01911,0.019606
15.399846,73.770828,XX,0.050042,0.050478,0.049883,0.029732,0.025935,0.023277,0.022059,0.017333,0.018249
15.411695,73.739548,XX,0.050824,0.050356,0.047462,0.028834,0.025152,0.023387,0.021952,0.019221,0.017935
15.395821,73.778587,XX,0.04939,0.051211,0.049157,0.030405,0.026047,0.023167,0.022913,0.018776,0.01898
15.395925,73.781105,XX,0.049912,0.049255,0.052423,0.030517,0.026606,0.024267,0.02366,0.02022,0.019815
15.393744,73.778969,XX,0.04939,0.048154,0.049762,0.030405,0.025488,0.023167,0.021952,0.020553,0.017935
15.394884,73.772629,XX,0.051215,0.049622,0.051818,0.030517,0.025488,0.022727,0.022059,0.018554,0.018875
15.395416,73.77076,XX,0.049912,0.052067,0.049762,0.029844,0.024817,0.023277,0.021525,0.019665,0.018144
15.397119,73.76796,XX,0.050563,0.050845,0.050367,0.029171,0.025376,0.023937,0.021525,0.018665,0.017517
15.392811,73.773849,XX,0.050433,0.050967,0.051214,0.030069,0.025041,0.021958,0.0227,0.016888,0.017935
15.393036,73.733231,XX,0.052518,0.051456,0.050246,0.029283,0.025376,0.023607,0.021312,0.018554,0.018457
15.395463,73.762939,XX,0.051215,0.053044,0.051939,0.031078,0.025935,0.023607,0.022166,0.017999,0.019084
15.410627,73.74263,XX,0.050042,0.048766,0.04504,0.028498,0.024034,0.023167,0.021205,0.017333,0.017517
15.39775,73.751465,XX,0.051215,0.050723,0.050125,0.030517,0.026495,0.023057,0.021098,0.018665,0.018249
15.394868,73.753532,XX,0.051085,0.052067,0.051335,0.029508,0.0256,0.021408,0.021632,0.018332,0.01804
15.39548,73.766006,XX,0.051085,0.050845,0.051698,0.031191,0.025152,0.024157,0.021205,0.018332,0.019606
15.397294,73.76712,XX,0.050563,0.050478,0.051214,0.030517,0.026159,0.024377,0.021846,0.019221,0.018249
15.394175,73.775146,XX,0.049651,0.051211,0.048794,0.029171,0.024705,0.023277,0.021846,0.018999,0.018144
15.399951,73.741013,XX,0.051085,0.051211,0.048188,0.028049,0.024817,0.021958,0.021312,0.017999,0.01898
15.397684,73.739906,XX,0.053689,0.054998,0.051335,0.031191,0.0256,0.022507,0.0227,0.019443,0.019084
15.398672,73.738785,XX,0.053169,0.054632,0.052544,0.031303,0.025824,0.022397,0.021739,0.019554,0.018771
15.397098,73.748016,XX,0.051997,0.054388,0.052544,0.031976,0.025935,0.022397,0.021846,0.019443,0.018771
15.411024,73.73275,XX,0.051215,0.051334,0.048551,0.028498,0.024817,0.022727,0.021632,0.018665,0.01804
15.406153,73.750664,XX,0.04939,0.048888,0.049157,0.02861,0.025488,0.022617,0.020885,0.018554,0.019502
15.413405,73.738228,XX,0.051345,0.052434,0.048794,0.029844,0.024929,0.022397,0.020565,0.019332,0.018144
15.394834,73.747383,XX,0.051476,0.052556,0.049762,0.02962,0.025488,0.022947,0.021525,0.018221,0.017309
15.394816,73.7444,XX,0.051085,0.051211,0.048309,0.029171,0.025376,0.021628,0.021632,0.018221,0.01898
15.398217,73.754349,XX,0.051085,0.051578,0.049762,0.029396,0.026495,0.023607,0.022166,0.019998,0.018875
15.404961,73.747597,XX,0.050042,0.050478,0.04843,0.029171,0.024817,0.020968,0.021098,0.018443,0.016786
15.395663,73.750259,XX,0.051736,0.054266,0.052302,0.031976,0.025824,0.023387,0.021952,0.02022,0.017517
15.398808,73.746704,XX,0.051606,0.050845,0.051577,0.030405,0.025824,0.022397,0.021632,0.019221,0.018771
15.39658,73.752495,XX,0.051476,0.053167,0.051698,0.030966,0.024929,0.022287,0.020778,0.019221,0.017831
15.406122,73.745262,XX,0.049912,0.049133,0.047946,0.029059,0.024817,0.022727,0.021739,0.018332,0.016682
15.398753,73.737015,XX,0.053038,0.054022,0.051335,0.030293,0.025824,0.022837,0.021739,0.019443,0.018249
15.415199,73.735703,XX,0.050694,0.049133,0.045646,0.029283,0.025935,0.023167,0.020778,0.018665,0.017935
15.404449,73.753288,XX,0.050042,0.0517,0.046978,0.029508,0.025488,0.023387,0.021419,0.018999,0.018144
15.396631,73.745506,XX,0.051215,0.050723,0.049036,0.029844,0.026047,0.022507,0.022059,0.018554,0.01898
15.39524,73.739273,XX,0.052518,0.053411,0.050488,0.030069,0.0256,0.022507,0.021312,0.018665,0.018249
15.414053,73.740746,XX,0.050042,0.050478,0.047704,0.029732,0.025376,0.023277,0.020565,0.017111,0.017309
15.41239,73.750443,XX,0.04939,0.048277,0.046372,0.027376,0.024705,0.021958,0.021952,0.018443,0.018457
15.393687,73.73658,XX,0.052518,0.053044,0.051093,0.030742,0.027054,0.022947,0.022593,0.018999,0.019084
15.407707,73.737709,XX,0.052648,0.050723,0.049399,0.029732,0.024929,0.022397,0.020992,0.01911,0.019084
15.411138,73.736938,XX,0.051997,0.052189,0.049762,0.028722,0.025152,0.023387,0.021632,0.018443,0.0171
15.397028,73.735817,XX,0.052648,0.053655,0.048551,0.029508,0.025824,0.022617,0.021632,0.018554,0.018249
15.403274,73.737083,XX,0.053299,0.053044,0.052302,0.031191,0.0256,0.022287,0.021419,0.019221,0.018249
15.413295,73.734688,XX,0.051345,0.050723,0.047946,0.029059,0.024817,0.022507,0.021525,0.018332,0.019606
15.408931,73.746361,XX,0.04939,0.0506,0.046614,0.029396,0.024146,0.021958,0.021098,0.017999,0.017413
15.411822,73.746063,XX,0.04939,0.049255,0.04722,0.028161,0.024705,0.022178,0.019817,0.019443,0.018144
15.402713,73.733826,XX,0.05434,0.053655,0.053149,0.030742,0.026495,0.022397,0.020885,0.018665,0.017309
15.398643,73.733566,XX,0.053169,0.053289,0.052181,0.029732,0.026047,0.022947,0.022486,0.018443,0.018771
15.407219,73.747398,XX,0.04939,0.049011,0.047946,0.028386,0.023922,0.021738,0.020992,0.01911,0.017517
15.408371,73.743202,XX,0.049912,0.050478,0.044919,0.028161,0.024705,0.021738,0.020351,0.017111,0.016264
15.396468,73.732742,XX,0.052518,0.051211,0.049883,0.029171,0.024929,0.022507,0.020992,0.019221,0.018144
15.404971,73.733528,XX,0.05408,0.055487,0.0546,0.031191,0.026383,0.021628,0.022059,0.018665,0.017726
15.407881,73.752426,XX,0.049521,0.051089,0.045767,0.028947,0.024817,0.022617,0.019817,0.016777,0.017831
15.407236,73.734444,XX,0.053689,0.05451,0.052786,0.030405,0.025935,0.022507,0.020992,0.018221,0.018144
15.408957,73.750931,XX,0.04939,0.048766,0.045767,0.02861,0.024369,0.021848,0.020671,0.018665,0.018249
15.393081,73.74115,XX,0.052518,0.051456,0.051093,0.029844,0.0256,0.022727,0.021312,0.019332,0.019502
15.421044,73.730171,XX,0.050563,0.048888,0.047583,0.02861,0.025488,0.022178,0.021419,0.019998,0.018353
15.410779,73.753342,XX,0.04939,0.048644,0.046614,0.02861,0.024593,0.021848,0.021525,0.018665,0.018144
15.421622,73.736412,XX,0.049912,0.048521,0.046372,0.029732,0.026047,0.023277,0.022166,0.02022,0.019711
15.430783,73.74176,XX,0.04939,0.049255,0.047462,0.029844,0.025152,0.023827,0.021846,0.019554,0.019502
15.426106,73.730141,XX,0.050303,0.04742,0.046493,0.02861,0.0256,0.023057,0.020992,0.018776,0.018144
15.426343,73.739922,XX,0.050172,0.048766,0.048794,0.02962,0.026606,0.023717,0.02302,0.019887,0.018875
15.432489,73.739609,XX,0.049521,0.049011,0.044919,0.028386,0.023922,0.021738,0.020351,0.018443,0.019606
15.418219,73.74202,XX,0.050172,0.048032,0.047704,0.029283,0.026606,0.022287,0.0227,0.018999,0.01992
15.417693,73.74501,XX,0.04939,0.048277,0.046978,0.02962,0.024593,0.021738,0.022166,0.019221,0.017309
15.419405,73.744064,XX,0.048999,0.049989,0.046736,0.029956,0.025712,0.021738,0.021525,0.017666,0.018771
15.428795,73.741768,XX,0.04926,0.049011,0.047825,0.02962,0.026495,0.023607,0.021952,0.019665,0.019397
15.420562,73.7407,XX,0.049521,0.047298,0.047341,0.029283,0.025488,0.023607,0.022166,0.019887,0.019815
15.418833,73.738663,XX,0.050042,0.049989,0.048309,0.029844,0.026159,0.024267,0.021739,0.019998,0.018666
15.415752,73.737564,XX,0.050042,0.046931,0.046978,0.028722,0.024817,0.022837,0.021312,0.019443,0.016786
15.424742,73.744408,XX,0.04939,0.050111,0.047462,0.029283,0.025376,0.023387,0.021312,0.019665,0.019189
15.415641,73.733932,XX,0.050303,0.048521,0.044434,0.029283,0.025264,0.022287,0.022166,0.017555,0.017726
15.432343,73.729912,XX,0.050042,0.048521,0.047825,0.029508,0.024705,0.023607,0.021952,0.020775,0.019084
15.421766,73.745911,XX,0.04926,0.046441,0.04613,0.028273,0.024705,0.022617,0.021419,0.019443,0.019084
15.421117,73.743027,XX,0.04939,0.048888,0.047583,0.027712,0.025824,0.022397,0.022273,0.019332,0.01804
15.424537,73.740211,XX,0.050042,0.049622,0.048551,0.028834,0.025264,0.023717,0.022166,0.019776,0.018144
15.422465,73.741531,XX,0.050042,0.049989,0.048794,0.029059,0.025712,0.022947,0.021632,0.018888,0.018666
15.428907,73.729843,XX,0.050563,0.051089,0.047704,0.02861,0.025935,0.023607,0.022273,0.018999,0.019502
15.424433,73.737885,XX,0.050042,0.0495,0.046251,0.029059,0.025264,0.023497,0.021632,0.019332,0.019502
15.423361,73.740128,XX,0.049912,0.048032,0.048188,0.029059,0.025712,0.023167,0.022166,0.018665,0.018249
15.415706,73.7453,XX,0.049651,0.046808,0.045767,0.027937,0.024929,0.021958,0.021419,0.017444,0.017726
15.40269,73.729912,XX,0.053169,0.051945,0.051577,0.02962,0.024817,0.022617,0.021419,0.018888,0.0171
15.405403,73.729988,XX,0.05382,0.050723,0.050246,0.029059,0.0256,0.022068,0.021312,0.019332,0.01804
15.418693,73.729996,XX,0.050172,0.050111,0.047704,0.030069,0.025376,0.023057,0.023447,0.019332,0.018144
15.398713,73.730026,XX,0.051866,0.051945,0.048188,0.029283,0.025488,0.022947,0.020458,0.01911,0.017517
15.427477,73.732552,XX,0.051345,0.050723,0.048794,0.030293,0.025264,0.023387,0.022166,0.020331,0.01898
15.41632,73.742035,XX,0.050042,0.049378,0.048309,0.028834,0.024817,0.024047,0.021312,0.019221,0.019502
15.428391,73.734222,XX,0.050042,0.048888,0.047462,0.030405,0.026159,0.023277,0.022166,0.019221,0.020233
15.416161,73.729919,XX,0.050824,0.049867,0.047583,0.028498,0.024369,0.022837,0.021098,0.018221,0.018457
15.41779,73.762428,XX,0.049521,0.047543,0.049883,0.030742,0.027501,0.022947,0.021952,0.019776,0.019293
15.422151,73.766037,XX,0.050303,0.051089,0.051577,0.033209,0.027613,0.023057,0.02366,0.021108,0.018875
15.418719,73.766899,XX,0.050172,0.049989,0.051939,0.032312,0.026942,0.024377,0.024087,0.019776,0.020233
15.438766,73.778801,XX,0.050694,0.051334,0.054962,0.033658,0.029849,0.026355,0.025795,0.022219,0.020442
15.432384,73.737091,XX,0.050042,0.051089,0.047341,0.028273,0.025264,0.023717,0.0227,0.019887,0.019711
15.426757,73.733116,XX,0.050303,0.050723,0.046978,0.030293,0.025488,0.023057,0.021846,0.018999,0.018353
15.431638,73.732994,XX,0.050954,0.049867,0.047341,0.029059,0.026606,0.023717,0.0227,0.020664,0.021068
15.434543,73.783669,XX,0.050042,0.053655,0.0575,0.035228,0.030072,0.025696,0.024621,0.023107,0.021277
15.410553,73.729492,XX,0.051215,0.050845,0.047825,0.028947,0.025264,0.022947,0.021098,0.01911,0.018353
15.430134,73.738785,XX,0.048869,0.049867,0.046372,0.02861,0.025264,0.022727,0.022166,0.019998,0.01898
15.427233,73.737305,XX,0.050172,0.050356,0.046372,0.029508,0.025488,0.023277,0.022059,0.019221,0.019711
15.430657,73.735519,XX,0.050694,0.049744,0.048309,0.031415,0.025376,0.024816,0.022486,0.019887,0.019502
15.43234,73.777534,XX,0.049521,0.050845,0.051577,0.0322,0.027948,0.025146,0.025048,0.020775,0.021904
15.430987,73.77829,XX,0.049912,0.049133,0.052665,0.033097,0.028172,0.025256,0.024621,0.021552,0.021068
15.430303,73.785187,XX,0.049912,0.052311,0.058346,0.0359,0.031302,0.025696,0.023553,0.023218,0.021904
15.432632,73.781448,XX,0.050172,0.051089,0.054116,0.033994,0.02929,0.026685,0.025474,0.022774,0.021695
15.419519,73.764374,XX,0.050042,0.049867,0.049883,0.03063,0.026942,0.022287,0.023553,0.01911,0.018666
15.432888,73.778557,XX,0.04939,0.051945,0.051939,0.032873,0.028507,0.025476,0.023767,0.02133,0.02253
15.433164,73.779488,XX,0.050042,0.051089,0.053753,0.034106,0.02929,0.026026,0.024514,0.023329,0.021068
15.437318,73.778534,XX,0.051215,0.053533,0.0546,0.034219,0.028954,0.025476,0.025474,0.022108,0.021382
15.43333,73.776688,XX,0.04926,0.049989,0.04952,0.033322,0.028172,0.024596,0.024087,0.021997,0.021277
15.431159,73.77652,XX,0.049912,0.052678,0.049399,0.031527,0.027725,0.024926,0.023874,0.02133,0.022321
15.432105,73.784149,XX,0.050042,0.0506,0.05605,0.033994,0.030296,0.025366,0.025368,0.022108,0.022739
15.431319,73.772881,XX,0.050694,0.049622,0.049399,0.031303,0.027725,0.025696,0.024727,0.020997,0.022112
15.433982,73.780319,XX,0.050172,0.050478,0.054358,0.033546,0.029737,0.027015,0.025048,0.02233,0.021068
15.433439,73.780228,XX,0.050433,0.051089,0.054721,0.034891,0.028843,0.026795,0.025154,0.020442,0.021068
15.432207,73.786293,XX,0.050563,0.053167,0.058466,0.035003,0.030519,0.026685,0.025154,0.02344,0.02159
