Latitude,Longitude,Depth,rhos_443,rhos_483,rhos_561,rhos_655,rhos_865
15.39386,73.779015,XX,0.033833,0.036807,0.038334,0.0212,0.01156
15.394909,73.772583,XX,0.032165,0.034443,0.036544,0.019386,0.009789
15.39544,73.770622,XX,0.032197,0.03508,0.034873,0.019303,0.010174
15.397052,73.767815,XX,0.031716,0.035261,0.036335,0.019665,0.009379
15.392747,73.773994,XX,0.033192,0.034746,0.035977,0.020307,0.010842
15.393061,73.733185,XX,0.028665,0.02971,0.026154,0.014027,0.007582
15.395397,73.762794,XX,0.034539,0.0392,0.041911,0.021925,0.009507
15.41074,73.742577,XX,0.035564,0.039503,0.039795,0.019944,0.009122
15.397775,73.751602,XX,0.035853,0.040411,0.041643,0.020809,0.009276
15.394803,73.753578,XX,0.037166,0.04259,0.04641,0.022651,0.009969
15.395414,73.765869,XX,0.032743,0.035716,0.037409,0.019191,0.009841
15.397318,73.766975,XX,0.03162,0.034867,0.036842,0.020084,0.009738
15.394109,73.775101,XX,0.033384,0.036413,0.038095,0.020837,0.010842
15.399884,73.740967,XX,0.030721,0.033806,0.031172,0.016623,0.008301
15.397709,73.739861,XX,0.031491,0.033442,0.030873,0.016177,0.008018
15.398787,73.738739,XX,0.031267,0.033897,0.031262,0.015786,0.008711
15.396941,73.747971,XX,0.035436,0.040199,0.04215,0.020391,0.008737
15.410955,73.732796,XX,0.030304,0.032805,0.030157,0.015814,0.008326
15.406177,73.75071,XX,0.035885,0.04032,0.041792,0.020865,0.00943
15.413426,73.738091,XX,0.030239,0.032987,0.0295,0.015674,0.00866
15.394769,73.747429,XX,0.03534,0.040078,0.042328,0.020363,0.00848
15.394752,73.744354,XX,0.032646,0.036959,0.037797,0.018856,0.008532
15.398333,73.754395,XX,0.036526,0.041259,0.043937,0.022037,0.010508
15.405074,73.747643,XX,0.034667,0.039018,0.038751,0.018856,0.008737
15.395597,73.750214,XX,0.035436,0.040108,0.041852,0.020335,0.009045
15.398831,73.746567,XX,0.0355,0.040411,0.042716,0.020977,0.00925
15.396423,73.752449,XX,0.036365,0.041349,0.044057,0.021451,0.009533
15.406145,73.745125,XX,0.033705,0.036837,0.036097,0.018047,0.008634
15.398777,73.737061,XX,0.031459,0.033867,0.030575,0.016177,0.008275
15.415041,73.735847,XX,0.02995,0.031956,0.029261,0.0152,0.008917
15.404563,73.753235,XX,0.034122,0.038897,0.039944,0.020084,0.009173
15.396656,73.745461,XX,0.033128,0.037898,0.040987,0.019972,0.00925
15.395265,73.739319,XX,0.031074,0.033745,0.030933,0.01587,0.008352
15.413983,73.740601,XX,0.030785,0.03326,0.031112,0.016735,0.008917
15.412412,73.750397,XX,0.036974,0.042681,0.044235,0.022957,0.008737
15.393622,73.736534,XX,0.028569,0.031136,0.027588,0.014278,0.007941
15.407729,73.737564,XX,0.031876,0.034261,0.032396,0.016484,0.008378
15.411251,73.736984,XX,0.03056,0.033745,0.031232,0.016623,0.008301
15.396872,73.735672,XX,0.030047,0.032471,0.028783,0.015228,0.007993
15.403387,73.73703,XX,0.031042,0.034109,0.031142,0.016121,0.007736
15.413407,73.734734,XX,0.029661,0.032441,0.028873,0.015702,0.008352
15.408862,73.746223,XX,0.034346,0.039503,0.039616,0.019303,0.008121
15.411845,73.746208,XX,0.037262,0.041319,0.042448,0.021256,0.00925
15.402556,73.733963,XX,0.030914,0.033109,0.029559,0.015507,0.008095
15.398758,73.733704,XX,0.030304,0.032896,0.030157,0.015451,0.008121
15.407242,73.747353,XX,0.035436,0.039745,0.0406,0.019582,0.008865
15.408303,73.743156,XX,0.034731,0.038655,0.038811,0.018661,0.008634
15.396583,73.732605,XX,0.029565,0.031622,0.028036,0.014725,0.007608
15.404995,73.733665,XX,0.030047,0.033018,0.029948,0.015758,0.008352
15.407812,73.75238,XX,0.034475,0.038019,0.039586,0.020056,0.009327
15.407169,73.734497,XX,0.030657,0.033078,0.030396,0.015535,0.007762
15.40889,73.750977,XX,0.035628,0.040714,0.042597,0.021451,0.009225
15.393106,73.741005,XX,0.031138,0.033685,0.031709,0.016707,0.008506
15.420975,73.730217,XX,0.033128,0.036716,0.032754,0.016875,0.008609
15.4108,73.753204,XX,0.035308,0.040562,0.042209,0.021535,0.00961
15.421552,73.736366,XX,0.031588,0.033321,0.030635,0.01626,0.008634
15.430803,73.741898,XX,0.031684,0.035049,0.034038,0.017098,0.00866
15.426126,73.730186,XX,0.033737,0.037595,0.035798,0.0176,0.008814
15.426454,73.739967,XX,0.033192,0.037413,0.036126,0.018047,0.008788
15.432417,73.739655,XX,0.032711,0.035231,0.034127,0.017321,0.008275
15.418329,73.741974,XX,0.031202,0.034655,0.032814,0.017098,0.008506
15.417805,73.745056,XX,0.032326,0.035777,0.034276,0.017851,0.00884
15.419427,73.744202,XX,0.031973,0.035837,0.034545,0.017823,0.009096
15.428905,73.741913,XX,0.031491,0.035625,0.034575,0.016875,0.008506
15.420491,73.740562,XX,0.032294,0.034898,0.032844,0.01693,0.009045
15.418853,73.738617,XX,0.030849,0.033109,0.031142,0.016819,0.008686
15.415592,73.737518,XX,0.030079,0.032836,0.030127,0.0164,0.008686
15.424851,73.744453,XX,0.031812,0.035443,0.03356,0.017126,0.008352
15.415572,73.733887,XX,0.028987,0.031379,0.028753,0.015311,0.008609
15.432362,73.729866,XX,0.03316,0.036716,0.033859,0.017209,0.008609
15.421606,73.745865,XX,0.031748,0.035868,0.035261,0.017796,0.008352
15.421047,73.743073,XX,0.032903,0.035534,0.033948,0.017656,0.008891
15.424557,73.740257,XX,0.032454,0.035837,0.034157,0.017182,0.008532
15.422396,73.741669,XX,0.03117,0.034807,0.032366,0.016791,0.009045
15.428837,73.729889,XX,0.033577,0.036898,0.033859,0.017516,0.008249
15.424542,73.737747,XX,0.032454,0.035746,0.034217,0.017209,0.009045
15.423472,73.740265,XX,0.031202,0.034625,0.033172,0.017098,0.00925
15.415637,73.745346,XX,0.034058,0.037352,0.036425,0.018912,0.009173
15.402534,73.730049,XX,0.031202,0.032654,0.029918,0.015786,0.007967
15.405517,73.730034,XX,0.031074,0.033109,0.030336,0.015423,0.008018
15.418803,73.72995,XX,0.032871,0.034625,0.030575,0.015925,0.008506
15.398738,73.730072,XX,0.029822,0.032077,0.028305,0.014781,0.007839
15.427495,73.732414,XX,0.033256,0.037049,0.0355,0.017768,0.008788
15.416431,73.741989,XX,0.032229,0.034322,0.032814,0.017154,0.009071
15.428318,73.734085,XX,0.033448,0.03711,0.035351,0.017907,0.008532
15.416092,73.729965,XX,0.030946,0.034049,0.029798,0.015367,0.008249
15.417902,73.762383,XX,0.035789,0.040502,0.042954,0.021479,0.00943
15.421989,73.765991,XX,0.032807,0.037837,0.040063,0.019721,0.008737
15.41874,73.766853,XX,0.032935,0.036656,0.038334,0.019972,0.008814
15.438872,73.778755,XX,0.030464,0.033048,0.033709,0.017935,0.009327
15.432403,73.737137,XX,0.033288,0.036868,0.034366,0.017237,0.008686
15.426684,73.732979,XX,0.033705,0.036898,0.035768,0.017907,0.008737
15.431565,73.732948,XX,0.033865,0.03814,0.035619,0.017712,0.008378
15.43456,73.783531,XX,0.028698,0.031227,0.031112,0.016595,0.009199
15.410666,73.729439,XX,0.030528,0.03238,0.029231,0.01573,0.008224
15.430243,73.738831,XX,0.032935,0.035989,0.034336,0.017154,0.00866
15.427253,73.73745,XX,0.033288,0.036049,0.0355,0.01774,0.009071
15.430766,73.735466,XX,0.032646,0.03708,0.035261,0.017544,0.008994
15.432359,73.777672,XX,0.030304,0.032684,0.03168,0.017377,0.009379
15.431005,73.778244,XX,0.030432,0.033018,0.032307,0.017823,0.009199
15.430231,73.785233,XX,0.028537,0.030469,0.030217,0.017321,0.009456
15.432652,73.781586,XX,0.029822,0.031986,0.030963,0.01693,0.009738
15.419539,73.764328,XX,0.034475,0.03814,0.041285,0.020195,0.009456
15.432905,73.778511,XX,0.030304,0.032957,0.031202,0.017405,0.009096
15.433183,73.779625,XX,0.029661,0.03238,0.031381,0.017349,0.009404
15.437244,73.778481,XX,0.030207,0.033381,0.033799,0.01813,0.009481
15.433437,73.77655,XX,0.031491,0.032987,0.031918,0.017182,0.009148
15.431268,73.776566,XX,0.031363,0.033533,0.032993,0.017768,0.009148
15.432123,73.784103,XX,0.029147,0.031956,0.030933,0.017377,0.009789
15.431248,73.772926,XX,0.030946,0.034776,0.034575,0.01813,0.008968
15.434001,73.780457,XX,0.030079,0.032198,0.03168,0.017461,0.009764
15.433457,73.780182,XX,0.029597,0.032623,0.031889,0.017377,0.009661
15.432135,73.786339,XX,0.028216,0.031197,0.031351,0.017209,0.009866
15.432673,73.7855,XX,0.030721,0.032168,0.031411,0.017712,0.009943
15.433718,73.778229,XX,0.030015,0.033018,0.031441,0.017321,0.008917
15.434266,73.779343,XX,0.030304,0.032684,0.032098,0.017349,0.009687
15.422047,73.776337,XX,0.032614,0.037777,0.040331,0.0212,0.009687
15.433209,73.784378,XX,0.029725,0.031834,0.030933,0.017572,0.009943
15.433174,73.777946,XX,0.02979,0.032593,0.03153,0.017182,0.009404
15.44588,73.770882,XX,0.031363,0.034109,0.036186,0.017879,0.008994
15.427699,73.768753,XX,0.032775,0.037686,0.0406,0.020195,0.008609
15.423418,73.779121,XX,0.03255,0.036656,0.039497,0.020335,0.00925
15.423582,73.759834,XX,0.033352,0.037867,0.03887,0.019247,0.00925
15.422555,73.77018,XX,0.032229,0.035655,0.037588,0.019833,0.009353
15.422617,73.781364,XX,0.031427,0.035292,0.036813,0.019051,0.009635
15.428483,73.763443,XX,0.032422,0.036868,0.037618,0.01933,0.008968
15.424142,73.762909,XX,0.033897,0.038352,0.039735,0.020419,0.009122
15.452902,73.765808,XX,0.02979,0.0332,0.033799,0.018075,0.00866
15.446949,73.768082,XX,0.030946,0.033594,0.034784,0.017963,0.008968
15.42695,73.780502,XX,0.030657,0.034413,0.035112,0.018437,0.00925
15.44558,73.765572,XX,0.031267,0.034898,0.035977,0.018465,0.008942
15.445077,73.77285,XX,0.030914,0.033685,0.035261,0.018075,0.008994
15.445625,73.773964,XX,0.030207,0.033412,0.034366,0.017182,0.008788
15.447519,73.773109,XX,0.030785,0.033291,0.034187,0.017796,0.008557
15.4217,73.762642,XX,0.034891,0.03923,0.041166,0.020809,0.009635
15.449056,73.756889,XX,0.029725,0.034655,0.035589,0.017907,0.008737
15.449918,73.765549,XX,0.030592,0.033381,0.034276,0.01774,0.008583
15.420601,73.760132,XX,0.035532,0.039987,0.041553,0.020502,0.009071
15.414105,73.762405,XX,0.03425,0.038231,0.040123,0.020642,0.009789
15.424241,73.7808,XX,0.031331,0.034958,0.036932,0.019107,0.009738
15.449843,73.801338,XX,0.032229,0.035383,0.040451,0.024073,0.011843
15.432001,73.811783,XX,0.032679,0.037049,0.042924,0.023487,0.010534
15.430818,73.793335,XX,0.029822,0.031774,0.031918,0.017572,0.009687
15.446044,73.800797,XX,0.030849,0.033988,0.039377,0.021367,0.010534
15.427256,73.83725,XX,0.033352,0.038806,0.050578,0.036755,0.012972
15.447255,73.824554,XX,0.029725,0.034049,0.041255,0.023794,0.01192
15.425638,73.839218,XX,0.032807,0.038746,0.05266,0.041072,0.013511
15.449837,73.800217,XX,0.031941,0.035292,0.039765,0.023153,0.011586
15.442986,73.837723,XX,0.030175,0.03414,0.042656,0.027113,0.012767
15.443785,73.834923,XX,0.029693,0.033776,0.042299,0.025384,0.012433
15.430527,73.840584,XX,0.03162,0.036534,0.046767,0.030374,0.012125
15.432151,73.840019,XX,0.030625,0.035625,0.045248,0.028702,0.012382
15.441331,73.83242,XX,0.030207,0.034928,0.04495,0.025551,0.011663
15.430516,73.838631,XX,0.031748,0.036231,0.046559,0.029594,0.011817
15.441363,73.83857,XX,0.029758,0.034322,0.043371,0.026555,0.012048
15.441319,73.830185,XX,0.030625,0.034231,0.042835,0.024436,0.011252
15.426741,73.842567,XX,0.033192,0.038231,0.049625,0.036588,0.013793
15.443796,73.837158,XX,0.029758,0.033927,0.042507,0.025969,0.012536
15.439436,73.832993,XX,0.03117,0.034655,0.043461,0.024826,0.011329
15.44323,73.832405,XX,0.031042,0.034655,0.043729,0.025607,0.012253
15.446262,73.841896,XX,0.02995,0.035534,0.046678,0.0282,0.013691
15.437261,73.831886,XX,0.032294,0.036353,0.045933,0.025914,0.011355
15.446701,73.822327,XX,0.030881,0.0342,0.042656,0.024073,0.012151
15.433792,73.842804,XX,0.030978,0.036262,0.045814,0.030207,0.01233
15.445173,73.841064,XX,0.028922,0.034473,0.042954,0.025217,0.013177
15.445709,73.839943,XX,0.031202,0.036534,0.047363,0.030235,0.013922
15.443004,73.84108,XX,0.029147,0.033836,0.042924,0.025272,0.012638
15.416166,73.842903,XX,0.033737,0.039957,0.054742,0.042297,0.014204
15.427275,73.840881,XX,0.032903,0.037867,0.049447,0.034861,0.012921
15.420234,73.84288,XX,0.034475,0.039927,0.054832,0.044746,0.014691
15.44787,73.838257,XX,0.030239,0.034989,0.044414,0.027057,0.013845
15.443825,73.842468,XX,0.029469,0.034079,0.043401,0.02583,0.0131
15.448685,73.838531,XX,0.030304,0.035292,0.044384,0.029538,0.01559
15.440831,73.84053,XX,0.030432,0.035565,0.044772,0.026611,0.012228
15.450022,73.834885,XX,0.029886,0.033806,0.04349,0.027308,0.015487
15.445683,73.834908,XX,0.030625,0.035504,0.044742,0.027559,0.013177
15.447306,73.834061,XX,0.030432,0.034109,0.043759,0.026555,0.01346
15.457377,73.790672,XX,0.028023,0.029528,0.030306,0.019833,0.010636
15.447838,73.8321,XX,0.029886,0.034322,0.042477,0.025802,0.013254
15.425649,73.841171,XX,0.03316,0.03817,0.051827,0.041907,0.014101
15.449743,73.833488,XX,0.030015,0.034109,0.041852,0.027057,0.01387
15.450276,73.83181,XX,0.031588,0.035019,0.043014,0.02728,0.014897
15.45631,73.793747,XX,0.030015,0.032896,0.036753,0.021395,0.011637
15.453674,73.807747,XX,0.03056,0.033836,0.039705,0.025217,0.017104
15.454948,73.792641,XX,0.02995,0.033078,0.034605,0.018996,0.010405
15.455777,73.795433,XX,0.031395,0.035565,0.040689,0.025049,0.012048
15.452812,73.798805,XX,0.030015,0.032987,0.036634,0.022176,0.012125
15.453353,73.798523,XX,0.030978,0.032836,0.036663,0.022483,0.012715
15.452773,73.791534,XX,0.029501,0.032866,0.034038,0.019079,0.010405
15.454138,73.793205,XX,0.029597,0.033169,0.034247,0.019135,0.0102
15.454421,73.795441,XX,0.029469,0.032107,0.03368,0.020474,0.011612
15.453333,73.794884,XX,0.030657,0.033169,0.035291,0.019665,0.011047
15.455232,73.794876,XX,0.030496,0.034655,0.037886,0.021256,0.011381
15.456575,73.792633,XX,0.030785,0.033715,0.036544,0.021311,0.011278
15.45548,73.79068,XX,0.029533,0.032654,0.035142,0.018437,0.010251
15.454156,73.796562,XX,0.031748,0.035261,0.040629,0.022985,0.012305
15.454967,73.795998,XX,0.031235,0.0342,0.037797,0.024603,0.013331
15.452806,73.797684,XX,0.030978,0.034716,0.038125,0.021535,0.011868
15.454202,73.804947,XX,0.035372,0.040986,0.054623,0.034109,0.017873
15.452574,73.804955,XX,0.03534,0.039533,0.048167,0.03121,0.02108
15.456564,73.790672,XX,0.028505,0.030651,0.031709,0.0188,0.010457
15.453381,73.803551,XX,0.03332,0.038776,0.049774,0.032437,0.021542
15.453394,73.806068,XX,0.031876,0.035898,0.044533,0.025523,0.013896
15.453924,73.803833,XX,0.037615,0.044253,0.061757,0.049782,0.040262
15.454208,73.806343,XX,0.034507,0.0392,0.051113,0.031127,0.014358
15.459968,73.768562,XX,0.029019,0.032077,0.034306,0.018968,0.009456
15.45834,73.768295,XX,0.03117,0.034898,0.035739,0.019107,0.009456
15.453564,73.787338,XX,0.029597,0.032229,0.033292,0.017796,0.00961
15.459414,73.766335,XX,0.030946,0.0342,0.036097,0.018577,0.009173
15.454654,73.788445,XX,0.031106,0.035292,0.036455,0.020781,0.012767
15.457631,73.787315,XX,0.02873,0.032623,0.033978,0.018661,0.010251
15.461338,73.771072,XX,0.027894,0.032289,0.03365,0.019498,0.0102
15.461403,73.782814,XX,0.032518,0.036868,0.040898,0.024659,0.011663
15.442979,73.785721,XX,0.028151,0.030742,0.03162,0.017879,0.009969
15.455424,73.780617,XX,0.029179,0.03235,0.033769,0.01841,0.009353
15.457334,73.782562,XX,0.030625,0.034382,0.035052,0.019805,0.011689
15.454328,73.778381,XX,0.030368,0.033381,0.034097,0.019442,0.010611
15.442429,73.784325,XX,0.02934,0.031197,0.032127,0.018298,0.009764
15.458435,73.785629,XX,0.029854,0.032532,0.033202,0.018912,0.009892
15.450739,73.766945,XX,0.030528,0.033563,0.034605,0.018326,0.009841
15.445412,73.784309,XX,0.029404,0.032532,0.03544,0.019442,0.01002
15.448661,73.783447,XX,0.028248,0.032077,0.034276,0.018214,0.00925
15.444606,73.785713,XX,0.030528,0.0332,0.0355,0.019414,0.010867
15.444866,73.783752,XX,0.030175,0.033412,0.035589,0.019833,0.010739
15.444058,73.784874,XX,0.030978,0.03326,0.034993,0.018717,0.010328
15.447043,73.785133,XX,0.02979,0.032198,0.033829,0.019665,0.010482
15.448951,73.786804,XX,0.029693,0.032289,0.034694,0.018856,0.009225
15.462127,73.766594,XX,0.029758,0.033018,0.035321,0.018744,0.009225
15.44592,73.778152,XX,0.029725,0.032684,0.032874,0.017516,0.009148
15.454368,73.785652,XX,0.0304,0.033351,0.034366,0.018605,0.010559
15.459439,73.771088,XX,0.031042,0.033018,0.035112,0.020084,0.011227
15.462729,73.777496,XX,0.031235,0.034291,0.037648,0.020056,0.009892
15.463824,73.779449,XX,0.032999,0.03714,0.043997,0.02438,0.010534
15.457831,73.774452,XX,0.029661,0.032107,0.034097,0.018968,0.00961
15.453742,73.770561,XX,0.03101,0.034382,0.035589,0.01947,0.010251
15.398198,73.778992,XX,0.034475,0.03808,0.04048,0.022372,0.011663
15.45644,73.768028,XX,0.030817,0.033624,0.033888,0.018577,0.00943
15.454811,73.767754,XX,0.030753,0.034413,0.035261,0.019693,0.0102
15.457266,73.770256,XX,0.030143,0.032623,0.034545,0.018326,0.009225
15.395699,73.768387,XX,0.032839,0.035716,0.036365,0.020307,0.010585
15.45564,73.770546,XX,0.033031,0.035959,0.036783,0.021618,0.012869
15.451555,73.767494,XX,0.030753,0.033321,0.033918,0.01813,0.009276
15.451287,73.817825,XX,0.030336,0.033503,0.039914,0.023487,0.013049
15.44727,73.827354,XX,0.0304,0.034746,0.043014,0.025105,0.012022
15.452425,73.827881,XX,0.030785,0.035261,0.043163,0.025663,0.015359
15.446929,73.814217,XX,0.029115,0.034079,0.041077,0.022651,0.011227
15.432144,73.788017,XX,0.02783,0.030195,0.029858,0.017154,0.009096
15.440208,73.775108,XX,0.029693,0.033563,0.034873,0.017991,0.009173
15.439385,73.773438,XX,0.032197,0.036989,0.038035,0.02014,0.009635
15.438827,73.77037,XX,0.031941,0.03708,0.037767,0.020028,0.009071
15.43991,73.770081,XX,0.031941,0.03511,0.036156,0.019051,0.009327
15.440724,73.770355,XX,0.031748,0.035019,0.036395,0.018856,0.009276
15.438564,73.772049,XX,0.031588,0.035474,0.035649,0.018242,0.009276
15.439124,73.775116,XX,0.030432,0.03417,0.035679,0.018103,0.008814
15.440206,73.774551,XX,0.029083,0.033745,0.034754,0.017516,0.009096
15.44019,73.771759,XX,0.033256,0.036656,0.03732,0.019777,0.009584
15.440706,73.766998,XX,0.031844,0.034898,0.035918,0.018605,0.008994
15.439445,73.78434,XX,0.030079,0.032229,0.032217,0.01813,0.009815
15.438916,73.786583,XX,0.029597,0.031106,0.031112,0.017042,0.009558
15.440422,73.764763,XX,0.029854,0.034443,0.034784,0.01774,0.008994
15.435656,73.785484,XX,0.028473,0.030317,0.030246,0.016958,0.009096
15.437295,73.787712,XX,0.028794,0.031167,0.030844,0.017237,0.00961
15.436737,73.78492,XX,0.028537,0.030803,0.030605,0.016986,0.009353
15.434839,73.784927,XX,0.02889,0.031045,0.031142,0.017154,0.009302
15.435645,73.783524,XX,0.028441,0.031045,0.030993,0.016986,0.009276
15.434296,73.784653,XX,0.029404,0.030772,0.030366,0.017684,0.009738
15.433759,73.785774,XX,0.029854,0.031531,0.031053,0.017182,0.009276
15.433221,73.786613,XX,0.029019,0.031106,0.031023,0.017349,0.009456
15.434852,73.787163,XX,0.028762,0.031258,0.031232,0.016847,0.009635
15.431582,73.784386,XX,0.029372,0.031895,0.031321,0.017265,0.009533
15.4294,73.782166,XX,0.029725,0.032623,0.031799,0.017991,0.009712
15.428867,73.783844,XX,0.029533,0.032745,0.032456,0.017656,0.009584
15.430144,73.769577,XX,0.031267,0.036019,0.037469,0.018633,0.009045
15.429311,73.765953,XX,0.03316,0.036807,0.038811,0.019498,0.008737
15.465734,73.781395,XX,0.032646,0.037534,0.046082,0.023989,0.010328
15.464342,73.774971,XX,0.029597,0.03326,0.037528,0.019023,0.009404
15.422455,73.752296,XX,0.032486,0.036171,0.036216,0.018493,0.009327
15.422208,73.756485,XX,0.033929,0.037746,0.038214,0.019358,0.008865
15.418387,73.752319,XX,0.036205,0.041259,0.042299,0.021395,0.009892
15.437016,73.737671,XX,0.03348,0.035807,0.034605,0.017182,0.00925
15.420532,73.747833,XX,0.032743,0.035837,0.0355,0.018019,0.009071
15.417015,73.749252,XX,0.034763,0.040108,0.040152,0.020949,0.009353
15.434302,73.737404,XX,0.033224,0.03711,0.035351,0.017405,0.008429
15.433472,73.734337,XX,0.034795,0.037989,0.036186,0.017935,0.008737
15.420026,73.754265,XX,0.035725,0.039685,0.040659,0.020642,0.009558
15.418959,73.757347,XX,0.03518,0.041016,0.043401,0.021869,0.009404
15.41085,73.762146,XX,0.032518,0.035322,0.036276,0.019275,0.009353
15.420551,73.751183,XX,0.033769,0.037019,0.036335,0.019247,0.00925
15.429526,73.755882,XX,0.03101,0.034594,0.034038,0.017628,0.008917
15.424637,73.754517,XX,0.032197,0.03517,0.035679,0.018577,0.008686
15.45177,73.806641,XX,0.031299,0.034291,0.041702,0.023208,0.012407
15.432164,73.791656,XX,0.029115,0.030924,0.031053,0.017237,0.009379
15.407298,73.757416,XX,0.03348,0.037171,0.037648,0.019777,0.009302
15.428,73.774063,XX,0.031267,0.035201,0.036544,0.019498,0.009096
15.395649,73.759438,XX,0.034827,0.038443,0.04057,0.020809,0.009764
15.416342,73.774414,XX,0.031202,0.035474,0.036991,0.019107,0.009507
15.410317,73.813583,XX,0.034827,0.040835,0.051113,0.03043,0.012561
15.447948,73.80191,XX,0.030496,0.035686,0.041732,0.023627,0.011252
15.447975,73.806938,XX,0.03101,0.034079,0.04051,0.022344,0.011175
15.409757,73.810234,XX,0.035789,0.041047,0.049357,0.028339,0.012228
15.445309,73.815346,XX,0.030914,0.034958,0.043312,0.023236,0.01174
15.449341,73.808891,XX,0.031331,0.035201,0.041583,0.022344,0.011586
15.455322,73.811653,XX,0.03239,0.035655,0.044057,0.027336,0.016026
15.448778,73.804977,XX,0.030432,0.034413,0.040838,0.022595,0.011227
15.420033,73.804863,XX,0.035532,0.040229,0.047214,0.025691,0.011073
15.41544,73.807961,XX,0.035148,0.040986,0.04897,0.026694,0.011381
15.447414,73.803589,XX,0.031844,0.03514,0.041852,0.023125,0.011458
15.451009,73.816429,XX,0.029822,0.033351,0.03887,0.024324,0.012767
15.419799,73.811852,XX,0.034282,0.039563,0.049179,0.027865,0.011278
15.420287,73.801788,XX,0.03409,0.0392,0.044772,0.024157,0.01097
15.448259,73.809456,XX,0.030914,0.035019,0.041494,0.022651,0.011329
15.444712,73.805283,XX,0.030175,0.034352,0.039765,0.021507,0.010585
15.444696,73.802483,XX,0.030753,0.034018,0.037856,0.020949,0.01079
15.44854,73.811127,XX,0.030207,0.033563,0.040719,0.022093,0.011278
15.445536,73.807236,XX,0.029629,0.033442,0.039646,0.022065,0.011021
15.418138,73.805435,XX,0.034987,0.040139,0.04772,0.025356,0.010867
15.418962,73.807388,XX,0.034891,0.040018,0.048554,0.025886,0.011278
15.419243,73.809341,XX,0.034507,0.039775,0.047899,0.026778,0.011124
15.411917,73.80854,XX,0.034987,0.040441,0.048732,0.026694,0.01156
15.411393,73.811897,XX,0.035596,0.04144,0.051679,0.029873,0.011868
15.438794,73.814262,XX,0.033865,0.037958,0.047779,0.026722,0.010919
15.427396,73.812645,XX,0.034122,0.03917,0.047452,0.027168,0.010765
15.463673,73.801254,XX,0.033577,0.039321,0.053315,0.039429,0.022414
15.429044,73.816551,XX,0.035885,0.041228,0.051827,0.031545,0.011817
15.420093,73.816048,XX,0.036109,0.040895,0.050161,0.029064,0.011509
15.463658,73.798744,XX,0.031459,0.035807,0.04349,0.028953,0.019746
15.426865,73.814606,XX,0.034571,0.038897,0.048554,0.027252,0.011175
15.424154,73.814903,XX,0.036558,0.040805,0.051202,0.030151,0.011791
15.463902,73.793709,XX,0.028055,0.030165,0.035261,0.020753,0.012844
15.440964,73.814247,XX,0.033192,0.036534,0.045516,0.025384,0.01115
15.463909,73.794823,XX,0.029179,0.03238,0.0389,0.023655,0.015718
15.453359,73.799637,XX,0.030946,0.036443,0.042865,0.024687,0.013126
15.452526,73.796005,XX,0.030528,0.034564,0.037439,0.020809,0.011843
15.427413,73.81572,XX,0.035148,0.040048,0.049208,0.028339,0.011432
15.413816,73.808815,XX,0.035532,0.041985,0.051083,0.028507,0.011766
15.424635,73.803436,XX,0.033224,0.037049,0.040391,0.021311,0.010713
15.421984,73.814636,XX,0.036045,0.040774,0.05031,0.028981,0.011997
15.463034,73.783646,XX,0.035116,0.039836,0.04772,0.029176,0.011714
15.46446,73.796501,XX,0.029597,0.033654,0.039526,0.024436,0.016744
15.422247,73.81324,XX,0.035404,0.040169,0.049982,0.028033,0.011894
15.426313,73.812935,XX,0.03502,0.040139,0.049119,0.028618,0.011329
15.464486,73.801254,XX,0.032069,0.035352,0.046856,0.031879,0.019592
15.455505,73.795433,XX,0.031459,0.035474,0.039526,0.023627,0.012202
15.464196,73.797897,XX,0.030592,0.034291,0.041106,0.026304,0.018284
15.454403,73.792084,XX,0.029533,0.032502,0.033829,0.0188,0.01002
15.455178,73.785088,XX,0.029982,0.033654,0.034963,0.018465,0.010585
15.465241,73.790627,XX,0.028858,0.031986,0.037499,0.024938,0.013896
15.464725,73.79538,XX,0.028119,0.031379,0.036872,0.021981,0.014307
15.463107,73.797066,XX,0.030689,0.03511,0.042597,0.028256,0.018977
15.461752,73.797073,XX,0.033673,0.03814,0.04906,0.036727,0.021927
15.462849,73.799301,XX,0.032743,0.036443,0.047333,0.033189,0.021286
15.457932,73.7929,XX,0.032358,0.036777,0.042537,0.02491,0.012356
15.455768,73.793755,XX,0.031395,0.034504,0.037111,0.020335,0.01097
15.462285,73.795395,XX,0.029404,0.033563,0.041881,0.02781,0.01659
15.459267,73.788979,XX,0.030207,0.03323,0.036097,0.021256,0.010867
15.464477,73.799576,XX,0.031106,0.035019,0.042001,0.026973,0.018874
15.453589,73.792091,XX,0.029147,0.032138,0.033202,0.019163,0.010174
15.46203,73.79847,XX,0.033288,0.037504,0.049179,0.036616,0.022107
15.456004,73.787323,XX,0.030207,0.033806,0.035052,0.018856,0.009687
15.454146,73.794884,XX,0.029725,0.032138,0.034038,0.020391,0.01115
15.457354,73.786194,XX,0.02934,0.032654,0.032844,0.019275,0.010431
15.463372,73.795944,XX,0.031202,0.03417,0.041524,0.026973,0.018412
15.464975,73.791466,XX,0.026319,0.029679,0.035201,0.01947,0.01156
15.43325,73.791924,XX,0.028087,0.030803,0.030784,0.017182,0.009738
15.443653,73.810036,XX,0.031074,0.034352,0.041553,0.02226,0.01038
15.439275,73.802795,XX,0.030304,0.033745,0.037827,0.020949,0.010559
15.438129,73.791618,XX,0.027991,0.030681,0.031441,0.017907,0.009122
