Latitude,Longitude,Depth,band_1_561,band_2_676,band_3_805
16.02864,73.450356,XX,0.0208028,0.0215698,0.0328515
15.977836,73.49321,XX,0.0269759,0.0215698,0.0393805
15.957879,73.489015,XX,0.0208028,0.0215698,0.0328515
16.030378,73.447118,XX,0.0208028,0.0196415,0.0263225
15.973361,73.492963,XX,0.0238894,0.0215698,0.036116
16.003529,73.483907,XX,0.0192596,0.0215698,0.036116
16.006936,73.411419,XX,0.0130865,0.0138566,0.023058
16.018502,73.454499,XX,0.0223461,0.0196415,0.029587
15.882966,73.477669,XX,0.0223461,0.0157849,0.029587
16.023808,73.476044,XX,0.0238894,0.0196415,0.0328515
16.034062,73.469238,XX,0.0177163,0.0177132,0.0328515
15.954033,73.481898,XX,0.0208028,0.0177132,0.0328515
16.002463,73.411454,XX,0.0146298,0.0157849,0.0197935
15.963881,73.475097,XX,0.0192596,0.0177132,0.0328515
15.896552,73.443667,XX,0.0130865,0.0157849,0.029587
15.903302,73.458604,XX,0.0192596,0.0177132,0.0263225
16.017546,73.472447,XX,0.0254326,0.0234982,0.036116
16.023976,73.480669,XX,0.0208028,0.0215698,0.036116
15.910923,73.481941,XX,0.0254326,0.0196415,0.036116
16.016331,73.435453,XX,0.0208028,0.0177132,0.0263225
15.957509,73.494343,XX,0.0223461,0.0196415,0.0328515
15.946327,73.484898,XX,0.0208028,0.0177132,0.0328515
15.955302,73.432004,XX,0.0130865,0.0138566,0.0263225
15.925966,73.44316,XX,0.016173,0.0157849,0.0263225
15.925785,73.474825,XX,0.0208028,0.0177132,0.0328515
16.005749,73.434414,XX,0.0177163,0.0177132,0.0263225
15.933961,73.461593,XX,0.0177163,0.0157849,0.029587
16.00556,73.483611,XX,0.0208028,0.0196415,0.029587
15.996773,73.487181,XX,0.0269759,0.0196415,0.036116
15.907778,73.421446,XX,0.0130865,0.0138566,0.0263225
15.939452,73.452303,XX,0.016173,0.0138566,0.029587
15.896008,73.481493,XX,0.0208028,0.0177132,0.029587
16.01581,73.457183,XX,0.0223461,0.0215698,0.029587
15.950692,73.413404,XX,0.0146298,0.0138566,0.0263225
16.007727,73.483315,XX,0.0223461,0.0196415,0.0328515
16.006159,73.416331,XX,0.0130865,0.0157849,0.0263225
15.930558,73.459657,XX,0.0192596,0.0157849,0.0263225
15.919213,73.446714,XX,0.016173,0.0177132,0.029587
15.987674,73.484867,XX,0.0208028,0.0196415,0.0328515
15.977236,73.465747,XX,0.0238894,0.0196415,0.029587
16.00655,73.432726,XX,0.0177163,0.0157849,0.0263225
15.89998,73.468155,XX,0.0192596,0.0177132,0.029587
15.959831,73.439676,XX,0.0130865,0.0157849,0.0263225
16.028688,73.476007,XX,0.0208028,0.0215698,0.0328515
15.95248,73.473222,XX,0.0208028,0.0177132,0.0328515
15.925868,73.411218,XX,0.0130865,0.0138566,0.023058
16.025961,73.436219,XX,0.0208028,0.0177132,0.0263225
16.034187,73.448911,XX,0.0223461,0.0215698,0.0328515
16.012178,73.461135,XX,0.0223461,0.0196415,0.0328515
16.023952,73.458241,XX,0.0208028,0.0196415,0.029587
15.889791,73.46501,XX,0.0192596,0.0177132,0.029587
16.003529,73.483907,XX,0.0192596,0.0215698,0.036116
15.977264,73.48887,XX,0.0208028,0.0196415,0.036116
15.892173,73.476059,XX,0.0208028,0.0177132,0.036116
15.925192,73.467684,XX,0.0208028,0.0157849,0.0328515
16.004227,73.486845,XX,0.0223461,0.0215698,0.0328515
15.918078,73.458631,XX,0.0223461,0.0157849,0.029587
15.921152,73.415037,XX,0.0130865,0.0138566,0.0263225
16.018327,73.467956,XX,0.0192596,0.0157849,0.029587
16.005475,73.452637,XX,0.0223461,0.0234982,0.029587
16.009056,73.441677,XX,0.0208028,0.0177132,0.029587
16.023828,73.459924,XX,0.0208028,0.0196415,0.029587
15.975664,73.417271,XX,0.0146298,0.0157849,0.0263225
16.010954,73.479506,XX,0.0192596,0.0196415,0.036116
15.896697,73.502641,XX,0.0285191,0.0215698,0.029587
16.036034,73.423384,XX,0.0177163,0.0177132,0.029587
16.022051,73.420551,XX,0.0177163,0.0177132,0.029587
15.949123,73.458675,XX,0.016173,0.0177132,0.029587
16.023254,73.474507,XX,0.0208028,0.0196415,0.0328515
15.962639,73.472024,XX,0.0208028,0.0196415,0.029587
15.988706,73.458372,XX,0.0192596,0.0196415,0.0328515
16.024588,73.433847,XX,0.0192596,0.0177132,0.029587
15.912516,73.496499,XX,0.0238894,0.0196415,0.0328515
16.005027,73.484877,XX,0.0223461,0.0196415,0.0328515
15.894189,73.473522,XX,0.0208028,0.0177132,0.029587
16.011626,73.4788,XX,0.0208028,0.0215698,0.0328515
16.010699,73.462828,XX,0.0208028,0.0177132,0.029587
16.031908,73.471357,XX,0.0177163,0.0196415,0.036116
15.880776,73.436644,XX,0.016173,0.0157849,0.0263225
16.035303,73.472172,XX,0.0223461,0.0196415,0.036116
16.01548,73.467838,XX,0.0223461,0.0196415,0.029587
16.007632,73.432297,XX,0.0177163,0.0177132,0.0263225
16.01689,73.456473,XX,0.0208028,0.0177132,0.0328515
15.975205,73.504721,XX,0.0331489,0.0292831,0.0459095
15.886532,73.464335,XX,0.0547546,0.0678493,0.094877
15.888223,73.416836,XX,0.0130865,0.0138566,0.0263225
16.00572,73.487114,XX,0.0223461,0.0215698,0.0328515
15.916689,73.472932,XX,0.0192596,0.0177132,0.0328515
15.98094,73.471885,XX,0.0208028,0.0177132,0.0328515
16.035258,73.465864,XX,0.0192596,0.0177132,0.0328515
16.032004,73.409959,XX,0.0146298,0.0196415,0.023058
15.926458,73.474119,XX,0.0192596,0.0177132,0.0328515
16.00504,73.486839,XX,0.0223461,0.0215698,0.0393805
16.02826,73.416997,XX,0.016173,0.0177132,0.023058
16.035988,73.417077,XX,0.016173,0.0177132,0.0263225
16.028437,73.459889,XX,0.0208028,0.0196415,0.029587
16.00746,73.446034,XX,0.0192596,0.0196415,0.029587
16.027273,73.467748,XX,0.0208028,0.0196415,0.0328515
16.027021,73.432847,XX,0.0208028,0.0196415,0.0263225
16.026647,73.437335,XX,0.0208028,0.0177132,0.029587
15.93519,73.482039,XX,0.0223461,0.0196415,0.0328515
15.946481,73.412176,XX,0.0130865,0.0157849,0.0263225
15.968094,73.457549,XX,0.0208028,0.0196415,0.029587
15.968925,73.459924,XX,0.0223461,0.0177132,0.029587
16.006373,73.464543,XX,0.0208028,0.0196415,0.029587
16.036142,73.456746,XX,0.0208028,0.0196415,0.029587
16.022964,73.471846,XX,0.0192596,0.0196415,0.0328515
16.011755,73.477818,XX,0.0238894,0.0215698,0.036116
16.019929,73.445657,XX,0.0208028,0.0196415,0.0263225
15.896536,73.460336,XX,0.016173,0.0157849,0.029587
16.00504,73.486839,XX,0.0223461,0.0215698,0.0393805
15.957602,73.468979,XX,0.0208028,0.0177132,0.036116
15.934807,73.410026,XX,0.0130865,0.0138566,0.023058
15.908042,73.439095,XX,0.0146298,0.0177132,0.029587
16.021148,73.445508,XX,0.0192596,0.0177132,0.0328515
16.013668,73.442202,XX,0.0192596,0.0177132,0.029587
16.023174,73.482217,XX,0.0223461,0.0196415,0.036116
16.017564,73.418764,XX,0.016173,0.0177132,0.0263225
15.888603,73.469642,XX,0.0208028,0.0177132,0.0328515
16.011019,73.43213,XX,0.0177163,0.0157849,0.0263225
15.998964,73.452126,XX,0.0192596,0.0157849,0.029587
16.026568,73.445045,XX,0.0192596,0.0196415,0.029587
16.013991,73.487332,XX,0.0300624,0.0234982,0.0393805
16.00218,73.465837,XX,0.0208028,0.0196415,0.0328515
15.957533,73.421898,XX,0.0130865,0.0157849,0.029587
15.919188,73.443212,XX,0.0146298,0.0157849,0.029587
16.034701,73.444982,XX,0.0223461,0.0196415,0.0263225
15.984812,73.444808,XX,0.016173,0.0177132,0.0263225
16.023244,73.473105,XX,0.0192596,0.0196415,0.036116
16.014136,73.450608,XX,0.0208028,0.0196415,0.0328515
15.882961,73.496299,XX,0.0269759,0.0215698,0.0328515
16.031974,73.461544,XX,0.0208028,0.0177132,0.0263225
16.034531,73.459001,XX,0.0208028,0.0196415,0.0328515
16.032093,73.422013,XX,0.0192596,0.0177132,0.0263225
15.898557,73.45864,XX,0.0177163,0.0157849,0.0263225
15.953412,73.490029,XX,0.0192596,0.0177132,0.036116
15.962145,73.498092,XX,0.0208028,0.0234982,0.036116
16.017667,73.470344,XX,0.0238894,0.0196415,0.0328515
15.894773,73.46035,XX,0.016173,0.0157849,0.0328515
15.909538,73.458697,XX,0.0177163,0.0157849,0.0263225
16.035509,73.425631,XX,0.0192596,0.0177132,0.0263225
15.969729,73.458657,XX,0.0208028,0.0177132,0.029587
16.036021,73.440066,XX,0.0192596,0.0196415,0.029587
15.959827,73.439115,XX,0.0130865,0.0157849,0.0263225
16.005304,73.466654,XX,0.0208028,0.0196415,0.029587
16.004796,73.471423,XX,0.0208028,0.0196415,0.0328515
15.882964,73.439289,XX,0.016173,0.0157849,0.029587
16.00817,73.431732,XX,0.016173,0.0177132,0.023058
16.011584,73.453851,XX,0.0208028,0.0177132,0.029587
15.921558,73.433527,XX,0.0130865,0.0157849,0.029587
15.932847,73.419989,XX,0.0130865,0.0157849,0.029587
15.983223,73.468924,XX,0.0223461,0.0196415,0.029587
15.972653,73.450507,XX,0.0192596,0.0157849,0.0263225
16.01253,73.472486,XX,0.0254326,0.0234982,0.036116
16.006908,73.48248,XX,0.0208028,0.0196415,0.0328515
16.035417,73.450303,XX,0.0238894,0.0215698,0.029587
16.009635,73.409716,XX,0.0115433,0.0157849,0.0263225
15.923156,73.467279,XX,0.0223461,0.0177132,0.0328515
16.00151,73.466963,XX,0.0208028,0.0196415,0.029587
16.024128,73.463987,XX,0.0238894,0.0196415,0.029587
16.030933,73.448796,XX,0.0208028,0.0196415,0.029587
15.883182,73.469823,XX,0.0192596,0.0177132,0.029587
16.020488,73.466818,XX,0.0223461,0.0177132,0.0328515
16.021076,73.417054,XX,0.0177163,0.0177132,0.0263225
15.895561,73.475893,XX,0.0223461,0.0196415,0.0328515
15.968905,73.495519,XX,0.0223461,0.0215698,0.0393805
15.971002,73.410021,XX,0.0146298,0.0177132,0.0263225
16.009259,73.451066,XX,0.0208028,0.0196415,0.0263225
16.016407,73.48381,XX,0.0223461,0.0215698,0.036116
16.021517,73.458961,XX,0.0208028,0.0196415,0.0328515
15.99534,73.47626,XX,0.0208028,0.0196415,0.0328515
15.903389,73.414476,XX,0.0146298,0.0138566,0.0263225
16.027729,73.455689,XX,0.0208028,0.0196415,0.0328515
15.962148,73.460116,XX,0.0254326,0.0196415,0.029587
15.914598,73.445909,XX,0.0130865,0.0138566,0.0263225
16.034067,73.469939,XX,0.0192596,0.0196415,0.0328515
16.025539,73.452762,XX,0.0208028,0.0196415,0.029587
15.96432,73.423106,XX,0.0130865,0.0177132,0.0263225
16.023786,73.435395,XX,0.0208028,0.0177132,0.0263225
16.012353,73.447678,XX,0.0223461,0.0196415,0.029587
16.025284,73.436364,XX,0.0192596,0.0196415,0.029587
15.913693,73.470993,XX,0.0192596,0.0177132,0.029587
16.017836,73.475108,XX,0.0254326,0.0215698,0.0328515
16.00701,73.477854,XX,0.0208028,0.0215698,0.0328515
15.967541,73.475069,XX,0.0238894,0.0215698,0.029587
16.007461,73.427533,XX,0.0146298,0.0177132,0.0263225
15.993939,73.469824,XX,0.0223461,0.0196415,0.0328515
15.885357,73.451597,XX,0.0146298,0.0157849,0.029587
16.008309,73.469855,XX,0.0208028,0.0196415,0.029587
15.990641,73.463542,XX,0.0223461,0.0177132,0.029587
15.951712,73.460476,XX,0.0177163,0.0157849,0.0328515
15.935012,73.495351,XX,0.0238894,0.0196415,0.036116
16.026276,73.442244,XX,0.0208028,0.0177132,0.029587
16.005501,73.475342,XX,0.0208028,0.0196415,0.0328515
16.007509,73.415619,XX,0.016173,0.0177132,0.0263225
16.025542,73.453183,XX,0.0223461,0.0215698,0.0328515
16.023466,73.485298,XX,0.0331489,0.0273548,0.036116
15.941759,73.452566,XX,0.016173,0.0157849,0.029587
15.95534,73.494359,XX,0.0223461,0.0196415,0.036116
16.001174,73.457856,XX,0.0208028,0.0196415,0.029587
15.975623,73.467721,XX,0.0223461,0.0177132,0.029587
15.995732,73.417814,XX,0.0146298,0.0157849,0.0263225
16.032665,73.426074,XX,0.0177163,0.0177132,0.029587
15.986201,73.468341,XX,0.0192596,0.0196415,0.029587
16.013711,73.448088,XX,0.0192596,0.0196415,0.029587
15.959347,73.485781,XX,0.0223461,0.0196415,0.0328515
16.027193,73.437891,XX,0.0208028,0.0177132,0.029587
16.036848,73.47973,XX,0.0285191,0.0215698,0.036116
15.950894,73.498315,XX,0.0238894,0.0196415,0.036116
15.98094,73.452966,XX,0.0192596,0.0196415,0.029587
16.006116,73.466508,XX,0.0192596,0.0215698,0.0328515
15.910258,73.464575,XX,0.0208028,0.0177132,0.0328515
15.927201,73.464166,XX,0.0238894,0.0196415,0.036116
16.033384,73.469243,XX,0.0192596,0.0215698,0.029587
15.921799,73.467149,XX,0.0208028,0.0177132,0.0328515
15.92987,73.477316,XX,0.0192596,0.0177132,0.0328515
16.027897,73.479237,XX,0.0208028,0.0196415,0.0328515
15.99233,73.472359,XX,0.0208028,0.0196415,0.0328515
15.932602,73.461183,XX,0.0177163,0.0177132,0.029587
15.98255,73.431932,XX,0.016173,0.0177132,0.023058
15.945159,73.435306,XX,0.0115433,0.0138566,0.029587
15.894405,73.504479,XX,0.0285191,0.0215698,0.036116
15.966643,73.444247,XX,0.016173,0.0177132,0.029587
15.993758,73.463378,XX,0.0223461,0.0196415,0.0328515
16.009677,73.415462,XX,0.0130865,0.0157849,0.029587
15.884486,73.462529,XX,0.0177163,0.0138566,0.029587
15.942715,73.453539,XX,0.016173,0.0157849,0.029587
15.908142,73.472016,XX,0.0223461,0.0177132,0.029587
16.013623,73.435895,XX,0.0177163,0.0177132,0.029587
15.937276,73.451339,XX,0.016173,0.0157849,0.0263225
15.951057,73.482901,XX,0.0223461,0.0177132,0.0328515
15.996241,73.488587,XX,0.0377787,0.0369963,0.0393805
16.010044,73.447135,XX,0.0254326,0.0215698,0.029587
15.925777,73.417243,XX,0.0115433,0.0138566,0.029587
15.891886,73.417228,XX,0.0146298,0.0157849,0.0263225
15.882745,73.409315,XX,0.016173,0.0119283,0.0263225
15.930521,73.473528,XX,0.0192596,0.0177132,0.036116
16.018563,73.481971,XX,0.0192596,0.0196415,0.0328515
16.003523,73.464005,XX,0.0208028,0.0177132,0.029587
15.922321,73.483397,XX,0.0208028,0.0177132,0.029587
16.018746,73.469635,XX,0.0223461,0.0196415,0.029587
15.88849,73.472724,XX,0.0208028,0.0177132,0.029587
16.01368,73.443743,XX,0.0192596,0.0177132,0.029587
15.996836,73.457889,XX,0.0208028,0.0196415,0.029587
16.010322,73.448114,XX,0.0223461,0.0196415,0.029587
15.883018,73.446852,XX,0.016173,0.0157849,0.029587
16.030926,73.447815,XX,0.0238894,0.0215698,0.029587
16.027054,73.437332,XX,0.0192596,0.0177132,0.029587
15.940328,73.480039,XX,0.0238894,0.0196415,0.0328515
15.983189,73.483219,XX,0.0208028,0.0196415,0.0328515
16.003466,73.475077,XX,0.0223461,0.0196415,0.0328515
16.0246,73.473095,XX,0.0192596,0.0196415,0.0328515
16.007002,73.457671,XX,0.0192596,0.0157849,0.029587
15.884562,73.435354,XX,0.016173,0.0157849,0.023058
15.995257,73.483689,XX,0.0192596,0.0196415,0.036116
15.974142,73.469134,XX,0.0208028,0.0177132,0.0263225
16.025147,73.473791,XX,0.0192596,0.0196415,0.036116
16.024185,73.471976,XX,0.0208028,0.0196415,0.029587
16.013018,73.427349,XX,0.016173,0.0157849,0.0263225
15.944157,73.446663,XX,0.0146298,0.0177132,0.0263225
15.914669,73.41831,XX,0.0130865,0.0177132,0.0263225
16.025925,73.468739,XX,0.0208028,0.0196415,0.0328515
16.00573,73.488516,XX,0.0285191,0.0234982,0.0393805
15.887479,73.426367,XX,0.0130865,0.0138566,0.0263225
16.030526,73.448799,XX,0.0223461,0.0196415,0.029587
16.013659,73.478644,XX,0.0208028,0.0196415,0.0328515
16.018525,73.476645,XX,0.0223461,0.0177132,0.036116
16.004867,73.425031,XX,0.016173,0.0196415,0.029587
16.008147,73.466072,XX,0.0208028,0.0196415,0.0328515
15.975148,73.477254,XX,0.0223461,0.0215698,0.0328515
15.942896,73.479039,XX,0.0223461,0.0177132,0.0328515
16.003414,73.46779,XX,0.0192596,0.0177132,0.0328515
15.931102,73.478988,XX,0.0208028,0.0157849,0.0328515
15.950083,73.460209,XX,0.016173,0.0177132,0.0328515
15.930549,73.458396,XX,0.0177163,0.0177132,0.0328515
15.929881,73.459802,XX,0.0192596,0.0157849,0.0263225
15.950138,73.487111,XX,0.0208028,0.0196415,0.0328515
15.92605,73.493176,XX,0.0208028,0.0196415,0.0328515
16.025571,73.457248,XX,0.0223461,0.0196415,0.0328515
16.020526,73.434439,XX,0.0192596,0.0177132,0.0263225
16.030696,73.472488,XX,0.0223461,0.0196415,0.0328515
15.939514,73.499381,XX,0.0254326,0.0196415,0.0328515
16.006953,73.450803,XX,0.0223461,0.0196415,0.029587
15.97486,73.474874,XX,0.0208028,0.0196415,0.036116
16.004995,73.442549,XX,0.0192596,0.0177132,0.0263225
16.029357,73.455817,XX,0.0223461,0.0196415,0.029587
15.992314,73.470117,XX,0.0192596,0.0157849,0.029587
15.923731,73.491232,XX,0.0238894,0.0196415,0.0328515
16.006952,73.488787,XX,0.0285191,0.0234982,0.036116
15.895837,73.476591,XX,0.0238894,0.0177132,0.036116
15.973516,73.457507,XX,0.0177163,0.0177132,0.029587
15.93504,73.499274,XX,0.0254326,0.0196415,0.0328515
15.990708,73.472932,XX,0.0208028,0.0177132,0.0328515
16.00951,73.467182,XX,0.0192596,0.0196415,0.0328515
16.018556,73.48099,XX,0.0208028,0.0215698,0.0328515
16.027159,73.470692,XX,0.0192596,0.0196415,0.0328515
16.005979,73.466228,XX,0.0192596,0.0196415,0.0328515
16.02217,73.436809,XX,0.0208028,0.0177132,0.029587
15.903302,73.497128,XX,0.0269759,0.0196415,0.036116
16.00442,73.45685,XX,0.0192596,0.0196415,0.0328515
15.906873,73.465161,XX,0.0223461,0.0177132,0.0328515
15.976499,73.457484,XX,0.0208028,0.0196415,0.029587
15.889195,73.457451,XX,0.0177163,0.0177132,0.029587
16.032459,73.434907,XX,0.0223461,0.0196415,0.029587
16.022257,73.467646,XX,0.0223461,0.0196415,0.0328515
16.019223,73.479443,XX,0.0208028,0.0215698,0.0328515
16.021257,73.42322,XX,0.016173,0.0177132,0.029587
16.005308,73.467215,XX,0.0223461,0.0196415,0.0328515
15.936121,73.47951,XX,0.0223461,0.0177132,0.0328515
15.988834,73.45739,XX,0.0208028,0.0196415,0.0328515
15.930477,73.467363,XX,0.0208028,0.0177132,0.0328515
15.890389,73.4538,XX,0.016173,0.0138566,0.029587
15.964436,73.43908,XX,0.0130865,0.0177132,0.0263225
16.033696,73.418777,XX,0.0177163,0.0177132,0.023058
16.024622,73.476178,XX,0.0238894,0.0196415,0.0328515
15.986167,73.482636,XX,0.0238894,0.0196415,0.0328515
15.885201,73.411397,XX,0.016173,0.0177132,0.0263225
16.002897,73.433736,XX,0.016173,0.0177132,0.0263225
16.001484,73.482381,XX,0.0208028,0.0196415,0.0328515
16.026025,73.408044,XX,0.016173,0.0177132,0.0263225
15.919075,73.40917,XX,0.0130865,0.0157849,0.023058
16.013031,73.485797,XX,0.0223461,0.0215698,0.036116
15.910727,73.435432,XX,0.0146298,0.0177132,0.0263225
16.014544,73.469667,XX,0.0223461,0.0215698,0.0328515
16.003391,73.464566,XX,0.0192596,0.0177132,0.029587
16.008144,73.44687,XX,0.0223461,0.0215698,0.029587
15.937282,73.45218,XX,0.016173,0.0157849,0.0328515
16.031726,73.445986,XX,0.0208028,0.0196415,0.029587
16.010981,73.464368,XX,0.0208028,0.0177132,0.0328515
15.92603,73.490374,XX,0.0208028,0.0215698,0.0328515
15.880779,73.494494,XX,0.0269759,0.0215698,0.029587
16.01985,73.434725,XX,0.0192596,0.0196415,0.029587
16.017791,73.468801,XX,0.0208028,0.0196415,0.0328515
15.922995,73.482831,XX,0.0192596,0.0177132,0.029587
15.927873,73.46332,XX,0.0208028,0.0177132,0.029587
15.923646,73.441076,XX,0.0146298,0.0138566,0.029587
16.035472,73.476797,XX,0.0208028,0.0196415,0.036116
15.993846,73.438011,XX,0.0192596,0.0177132,0.0263225
16.00572,73.43035,XX,0.0146298,0.0196415,0.0263225
15.916874,73.479935,XX,0.0223461,0.0196415,0.036116
15.898907,73.489036,XX,0.0285191,0.0215698,0.036116
15.96899,73.469033,XX,0.0208028,0.0196415,0.029587
16.015245,73.472885,XX,0.0285191,0.0234982,0.029587
15.937295,73.416592,XX,0.0130865,0.0138566,0.023058
15.95919,73.463642,XX,0.0223461,0.0215698,0.029587
15.972114,73.489189,XX,0.0238894,0.0215698,0.0328515
15.990657,73.484985,XX,0.0192596,0.0196415,0.029587
16.018826,73.443003,XX,0.0208028,0.0215698,0.029587
15.894361,73.478704,XX,0.0238894,0.0157849,0.0328515
16.016417,73.447366,XX,0.0223461,0.0196415,0.0328515
15.974901,73.46156,XX,0.0208028,0.0177132,0.0263225
15.94795,73.465269,XX,0.016173,0.0157849,0.0328515
16.018561,73.481691,XX,0.0223461,0.0196415,0.036116
15.984664,73.442987,XX,0.016173,0.0157849,0.0263225
16.007983,73.462148,XX,0.0192596,0.0177132,0.029587
15.926012,73.430831,XX,0.0130865,0.0157849,0.029587
16.00666,73.447862,XX,0.0223461,0.0196415,0.029587
16.02303,73.44325,XX,0.0208028,0.0177132,0.029587
16.028287,73.457928,XX,0.0223461,0.0215698,0.029587
15.886346,73.457192,XX,0.0177163,0.0157849,0.029587
16.007028,73.461315,XX,0.0208028,0.0196415,0.029587
16.006327,73.477018,XX,0.0192596,0.0215698,0.0328515
16.006871,73.439591,XX,0.0192596,0.0177132,0.023058
15.898828,73.458638,XX,0.0177163,0.0157849,0.0328515
16.002806,73.439763,XX,0.0192596,0.0177132,0.029587
16.017323,73.441472,XX,0.0177163,0.0177132,0.029587
16.007749,73.448414,XX,0.0223461,0.0196415,0.029587
16.002112,73.456307,XX,0.0208028,0.0177132,0.029587
15.933956,73.460892,XX,0.0177163,0.0177132,0.029587
16.013955,73.444302,XX,0.0192596,0.0177132,0.0263225
15.996083,73.466304,XX,0.0177163,0.0177132,0.029587
16.018047,73.466697,XX,0.0208028,0.0177132,0.0328515
15.978669,73.476667,XX,0.0208028,0.0196415,0.029587
16.022622,73.424471,XX,0.0177163,0.0177132,0.023058
16.005129,73.461189,XX,0.0208028,0.0196415,0.0328515
16.015144,73.477792,XX,0.0223461,0.0196415,0.0328515
16.015819,73.458444,XX,0.0208028,0.0215698,0.029587
15.998968,73.452687,XX,0.0192596,0.0177132,0.0263225
16.008141,73.409447,XX,0.0146298,0.0177132,0.0263225
16.031406,73.476968,XX,0.0208028,0.0196415,0.0393805
15.916964,73.435664,XX,0.0146298,0.0157849,0.029587
16.023311,73.426007,XX,0.0177163,0.0196415,0.0263225
16.006128,73.412126,XX,0.0146298,0.0157849,0.0263225
15.891658,73.460654,XX,0.0177163,0.0157849,0.0263225
16.021071,73.472421,XX,0.0192596,0.0215698,0.0328515
16.036005,73.419319,XX,0.0177163,0.0157849,0.0263225
15.947978,73.469192,XX,0.0192596,0.0177132,0.0328515
16.022527,73.467504,XX,0.0208028,0.0196415,0.0328515
15.988364,73.486544,XX,0.0223461,0.0234982,0.036116
16.004879,73.426572,XX,0.016173,0.0177132,0.0197935
15.942018,73.469938,XX,0.0192596,0.0177132,0.0328515
15.980974,73.45773,XX,0.0177163,0.0196415,0.0328515
15.913773,73.48234,XX,0.0254326,0.0196415,0.036116
16.021811,73.462183,XX,0.0208028,0.0196415,0.029587
15.964536,73.471869,XX,0.0223461,0.0177132,0.029587
15.987111,73.481928,XX,0.0223461,0.0196415,0.036116
16.023843,73.443244,XX,0.0192596,0.0196415,0.029587
16.033433,73.438404,XX,0.0208028,0.0196415,0.029587
16.012742,73.464074,XX,0.0223461,0.0196415,0.0328515
15.954688,73.459613,XX,0.0177163,0.0177132,0.029587
15.948977,73.476191,XX,0.0192596,0.0177132,0.036116
16.029367,73.476282,XX,0.0208028,0.0196415,0.0393805
15.903539,73.472891,XX,0.0192596,0.0177132,0.036116
16.034638,73.474,XX,0.0192596,0.0215698,0.036116
15.94586,73.476354,XX,0.0208028,0.0177132,0.0328515
15.974883,73.459038,XX,0.0192596,0.0177132,0.029587
15.919456,73.461703,XX,0.0238894,0.0177132,0.0328515
15.978665,73.476106,XX,0.0223461,0.0196415,0.0328515
15.932767,73.44633,XX,0.016173,0.0177132,0.029587
16.025916,73.467478,XX,0.0208028,0.0196415,0.0328515
15.90782,73.427189,XX,0.0130865,0.0138566,0.0263225
16.036827,73.457862,XX,0.0192596,0.0196415,0.0328515
16.035502,73.443294,XX,0.0192596,0.0177132,0.0263225
15.993883,73.461976,XX,0.0223461,0.0196415,0.029587
15.945239,73.484486,XX,0.0208028,0.0196415,0.036116
16.027514,73.463541,XX,0.0223461,0.0196415,0.029587
16.018547,73.479729,XX,0.0208028,0.0196415,0.029587
15.937266,73.468853,XX,0.0208028,0.0177132,0.0328515
16.002872,73.430232,XX,0.016173,0.0157849,0.0263225
16.025389,73.469725,XX,0.0208028,0.0196415,0.029587
16.010312,73.428071,XX,0.016173,0.0157849,0.023058
16.004861,73.480673,XX,0.0192596,0.0196415,0.0328515
16.021265,73.461626,XX,0.0208028,0.0196415,0.0328515
15.934956,73.430341,XX,0.016173,0.0157849,0.029587
16.001557,73.454489,XX,0.0208028,0.0196415,0.0328515
16.01365,73.477383,XX,0.0238894,0.0196415,0.0328515
15.983165,73.460797,XX,0.0208028,0.0177132,0.0263225
16.033343,73.463496,XX,0.0192596,0.0196415,0.0328515
15.963847,73.489531,XX,0.0208028,0.0215698,0.036116
16.004863,73.480953,XX,0.0208028,0.0215698,0.0328515
15.9735,73.474183,XX,0.0223461,0.0196415,0.0328515
15.937323,73.476979,XX,0.0223461,0.0196415,0.0328515
15.953151,73.434403,XX,0.0130865,0.0157849,0.0263225
15.964642,73.486862,XX,0.0223461,0.0196415,0.0328515
16.002795,73.419721,XX,0.0146298,0.0177132,0.0263225
16.019646,73.481823,XX,0.0208028,0.0196415,0.0328515
15.994447,73.465055,XX,0.0223461,0.0196415,0.029587
15.8988,73.435805,XX,0.0130865,0.0157849,0.029587
15.886714,73.470917,XX,0.0192596,0.0177132,0.0328515
16.030033,73.474595,XX,0.0192596,0.0177132,0.0328515
16.011639,73.46156,XX,0.0223461,0.0215698,0.029587
16.001878,73.461494,XX,0.0192596,0.0215698,0.0328515
15.993394,73.488608,XX,0.0362354,0.0312114,0.036116
15.996875,73.482415,XX,0.0192596,0.0196415,0.0328515
16.013015,73.483415,XX,0.0208028,0.0196415,0.036116
16.00289,73.432755,XX,0.016173,0.0157849,0.029587
16.011354,73.4596,XX,0.0208028,0.0215698,0.029587
16.003473,73.476058,XX,0.0208028,0.0196415,0.0328515
16.027308,73.472654,XX,0.0208028,0.0177132,0.0328515
16.015721,73.426207,XX,0.016173,0.0177132,0.0263225
15.926052,73.436294,XX,0.0130865,0.0157849,0.0263225
16.002063,73.44958,XX,0.0192596,0.0196415,0.029587
16.013896,73.454955,XX,0.0223461,0.0215698,0.029587
16.028663,73.434936,XX,0.0208028,0.0215698,0.0263225
16.002178,73.409635,XX,0.0130865,0.0157849,0.0197935
15.89435,73.42043,XX,0.0146298,0.0138566,0.023058
15.958477,73.47766,XX,0.0208028,0.0177132,0.029587
16.029619,73.43591,XX,0.0192596,0.0177132,0.0263225
15.967584,73.462037,XX,0.0223461,0.0196415,0.029587
