Latitude,Longitude,Depth,rhos_443,rhos_483,rhos_561,rhos_655,rhos_865
15.93103,73.47906,XX,0.04034,0.04226,0.04096,0.02438,0.0142
15.95015,73.46014,XX,0.03979,0.0409,0.03723,0.02276,0.01392
15.93062,73.45833,XX,0.0404,0.04238,0.04054,0.0241,0.01354
15.92981,73.45973,XX,0.04072,0.04244,0.04143,0.02444,0.01382
15.95007,73.48705,XX,0.03896,0.04071,0.04108,0.02471,0.014
15.92598,73.4931,XX,0.04014,0.04244,0.04197,0.02405,0.01387
16.0255,73.45732,XX,0.04334,0.04434,0.04421,0.0282,0.01803
16.02046,73.43437,XX,0.0444,0.0467,0.04373,0.02734,0.01733
16.03076,73.47242,XX,0.04046,0.04229,0.04313,0.02845,0.0197
15.93958,73.49945,XX,0.0404,0.04256,0.04468,0.02577,0.01485
16.00702,73.45073,XX,0.04225,0.04374,0.04567,0.02787,0.01623
15.97493,73.4748,XX,0.03909,0.04171,0.03869,0.02391,0.015
16.00506,73.44262,XX,0.0435,0.04492,0.04513,0.02778,0.01623
16.02929,73.45589,XX,0.04289,0.04516,0.04802,0.03021,0.01869
15.99225,73.47018,XX,0.03899,0.04083,0.03938,0.02488,0.01538
15.9238,73.49117,XX,0.04069,0.04289,0.04218,0.02393,0.01323
16.00702,73.48885,XX,0.04475,0.04867,0.05772,0.0387,0.02206
15.89577,73.47652,XX,0.03723,0.03853,0.03231,0.02145,0.0129
15.97345,73.45744,XX,0.03672,0.03884,0.03807,0.02296,0.01428
15.93497,73.49921,XX,0.04008,0.04147,0.04236,0.02488,0.01454
15.99064,73.473,XX,0.0397,0.04087,0.04024,0.02575,0.01585
16.00958,73.46726,XX,0.04107,0.04198,0.04218,0.02792,0.01751
16.01862,73.48092,XX,0.03899,0.0409,0.04063,0.02703,0.01939
16.02723,73.47076,XX,0.04219,0.04407,0.04561,0.02918,0.01921
16.00605,73.46616,XX,0.04487,0.04589,0.04861,0.02965,0.01739
16.0221,73.43688,XX,0.04532,0.04634,0.04379,0.02806,0.01749
15.90323,73.4972,XX,0.04046,0.04174,0.03795,0.02265,0.01405
16.00435,73.45692,XX,0.04436,0.04673,0.04903,0.02929,0.01664
15.90681,73.46523,XX,0.03976,0.04132,0.03887,0.02374,0.0139
15.97643,73.45741,XX,0.04056,0.04117,0.03854,0.02346,0.0151
15.88913,73.45752,XX,0.03842,0.03984,0.03714,0.02271,0.01315
16.03239,73.43484,XX,0.04513,0.04722,0.04605,0.02873,0.01746
16.02233,73.46771,XX,0.04187,0.04319,0.04331,0.02873,0.01859
16.01916,73.47952,XX,0.04005,0.04117,0.04132,0.02748,0.01939
16.02119,73.42315,XX,0.04487,0.0477,0.04561,0.02837,0.01785
16.00524,73.46729,XX,0.04452,0.04703,0.04945,0.02965,0.01721
15.93619,73.47958,XX,0.03854,0.04077,0.03804,0.02315,0.01333
15.9889,73.45732,XX,0.04257,0.04507,0.04203,0.02558,0.01538
15.93041,73.46729,XX,0.04091,0.04326,0.04054,0.02388,0.01343
15.89046,73.45387,XX,0.03758,0.03838,0.03455,0.02156,0.01261
15.96437,73.43901,XX,0.04171,0.04368,0.0417,0.02497,0.01431
16.03363,73.41885,XX,0.0443,0.04667,0.04152,0.0265,0.01736
16.02455,73.47611,XX,0.04027,0.04162,0.04182,0.02795,0.01954
15.9861,73.48257,XX,0.03848,0.03999,0.03878,0.02418,0.01556
15.885,73.41133,XX,0.03614,0.03596,0.02947,0.02022,0.0132
16.00283,73.43366,XX,0.04468,0.04522,0.04254,0.02731,0.01703
16.00155,73.48245,XX,0.03864,0.03996,0.03872,0.02577,0.01859
16.02596,73.40797,XX,0.04459,0.04649,0.04033,0.02722,0.01777
15.91914,73.4091,XX,0.03813,0.03856,0.03255,0.02187,0.01382
16.01296,73.48573,XX,0.03986,0.04211,0.04364,0.02734,0.02018
15.91066,73.4355,XX,0.04005,0.04074,0.03604,0.02299,0.01441
16.01448,73.46973,XX,0.03995,0.04068,0.04018,0.02644,0.01728
16.00332,73.46449,XX,0.04465,0.04706,0.04951,0.02979,0.0169
16.00808,73.4468,XX,0.04286,0.04519,0.04599,0.02845,0.01662
15.93735,73.45211,XX,0.04261,0.04443,0.04421,0.02527,0.01366
16.03166,73.44606,XX,0.0436,0.04401,0.04528,0.0294,0.01836
16.01091,73.46444,XX,0.0413,0.04235,0.04272,0.02756,0.01772
15.92596,73.4903,XX,0.04126,0.04238,0.04209,0.0241,0.01343
15.88071,73.49457,XX,0.03858,0.03905,0.03198,0.02103,0.01313
16.01992,73.43465,XX,0.04478,0.04625,0.04358,0.02764,0.01767
16.01772,73.46887,XX,0.03957,0.04059,0.04063,0.02664,0.01759
15.92293,73.48277,XX,0.04241,0.04561,0.04575,0.02566,0.01328
15.92794,73.46339,XX,0.04248,0.04416,0.04221,0.02399,0.01336
15.92371,73.44101,XX,0.04075,0.04205,0.03789,0.02262,0.01338
16.0354,73.47687,XX,0.04005,0.04202,0.0434,0.02823,0.02126
15.99391,73.43794,XX,0.04254,0.04416,0.04313,0.02653,0.01633
16.00579,73.43028,XX,0.04385,0.04567,0.04164,0.02644,0.01721
15.91694,73.48,XX,0.04257,0.0444,0.04123,0.02399,0.01331
15.89884,73.48911,XX,0.03643,0.03702,0.03126,0.0207,0.01338
15.96892,73.46896,XX,0.03845,0.04032,0.03792,0.02382,0.01446
16.01531,73.47282,XX,0.03915,0.04074,0.03974,0.0263,0.01721
15.93736,73.41652,XX,0.04098,0.0412,0.03562,0.0224,0.01361
15.95912,73.46372,XX,0.03832,0.04008,0.03714,0.02293,0.01343
15.97205,73.48912,XX,0.03944,0.04183,0.04129,0.02527,0.01641
15.99073,73.48505,XX,0.03781,0.03923,0.03929,0.02382,0.01677
16.01889,73.44307,XX,0.04321,0.04459,0.04376,0.02759,0.01726
15.89443,73.47878,XX,0.03774,0.03744,0.03147,0.02123,0.01338
16.01649,73.4473,XX,0.04363,0.04507,0.04477,0.02823,0.01708
15.97483,73.46163,XX,0.04078,0.04183,0.03848,0.02371,0.01461
15.94802,73.4652,XX,0.03861,0.03926,0.03505,0.02204,0.01336
16.01863,73.48176,XX,0.03922,0.04141,0.04132,0.02759,0.02013
15.98473,73.44305,XX,0.04248,0.0438,0.0437,0.02661,0.01551
16.00792,73.46222,XX,0.04318,0.04516,0.04757,0.02915,0.01708
15.92608,73.4309,XX,0.04139,0.04307,0.0372,0.02265,0.01379
16.00673,73.44793,XX,0.04321,0.0448,0.04611,0.02837,0.01651
16.02296,73.44332,XX,0.0435,0.04404,0.04415,0.02792,0.01751
16.02822,73.45786,XX,0.04248,0.04356,0.04555,0.02957,0.0189
15.88642,73.45726,XX,0.03899,0.04105,0.03777,0.02285,0.01377
16.0071,73.46139,XX,0.04318,0.04616,0.04846,0.02976,0.01703
16.0064,73.47709,XX,0.03912,0.04047,0.03994,0.02611,0.01741
16.00694,73.43952,XX,0.04372,0.0445,0.04358,0.02722,0.01644
15.8989,73.45857,XX,0.03918,0.03968,0.03592,0.02206,0.01302
16.00287,73.43984,XX,0.04401,0.04465,0.04412,0.02761,0.017
16.01726,73.44141,XX,0.04369,0.04459,0.04367,0.0277,0.01705
16.00782,73.44849,XX,0.04299,0.04453,0.04587,0.02809,0.01618
16.00218,73.45638,XX,0.04341,0.04586,0.04781,0.028,0.01613
15.93389,73.46082,XX,0.04066,0.04217,0.04063,0.02427,0.01351
16.01402,73.44423,XX,0.04283,0.04437,0.04394,0.02748,0.0159
15.99602,73.46623,XX,0.04043,0.04223,0.03997,0.02527,0.01528
16.01798,73.46663,XX,0.04136,0.04192,0.04275,0.02795,0.0178
15.97874,73.47674,XX,0.0404,0.04329,0.04221,0.0246,0.01631
16.02255,73.42454,XX,0.04628,0.04842,0.04626,0.02856,0.01787
16.0052,73.46112,XX,0.04388,0.047,0.04971,0.02945,0.01659
16.01508,73.47786,XX,0.03941,0.04011,0.0386,0.02561,0.01757
16.01575,73.45851,XX,0.04395,0.04628,0.04939,0.02982,0.01764
15.9989,73.45276,XX,0.04408,0.04589,0.04727,0.0282,0.0159
16.00807,73.40952,XX,0.04519,0.0461,0.04093,0.02686,0.01726
16.03134,73.4769,XX,0.03957,0.04235,0.04415,0.028,0.0207
15.9169,73.43574,XX,0.04139,0.04198,0.03681,0.02282,0.01415
16.02338,73.42593,XX,0.04628,0.04864,0.04617,0.02856,0.01782
16.0062,73.41206,XX,0.04456,0.04619,0.04227,0.02681,0.01741
15.89159,73.46059,XX,0.04002,0.04114,0.03795,0.02299,0.01338
16.021,73.47249,XX,0.04117,0.0425,0.04435,0.02867,0.01867
16.03607,73.41939,XX,0.04519,0.04661,0.04209,0.027,0.0178
15.94805,73.46912,XX,0.03858,0.04017,0.03577,0.02243,0.01382
16.02259,73.46743,XX,0.04209,0.04277,0.04292,0.02767,0.01787
15.9883,73.48647,XX,0.03736,0.04102,0.04221,0.02349,0.01649
16.00495,73.42664,XX,0.04411,0.04607,0.04027,0.02647,0.01764
15.94209,73.47001,XX,0.0395,0.04105,0.03663,0.02251,0.01343
15.98104,73.45766,XX,0.03966,0.04132,0.04078,0.02455,0.01472
15.91371,73.48227,XX,0.03979,0.04096,0.03639,0.02226,0.01323
16.02174,73.46211,XX,0.04289,0.04456,0.04307,0.02809,0.01805
15.9646,73.4718,XX,0.03835,0.04083,0.03827,0.02304,0.01415
15.98718,73.482,XX,0.0389,0.04008,0.03872,0.02407,0.01615
16.02378,73.44331,XX,0.04366,0.04386,0.04358,0.02784,0.01757
16.0335,73.43848,XX,0.04385,0.04558,0.04444,0.02826,0.0181
16.01281,73.46414,XX,0.04034,0.04156,0.04218,0.02742,0.01772
15.95476,73.45954,XX,0.03845,0.03962,0.03577,0.02301,0.01361
15.94891,73.47612,XX,0.03912,0.04035,0.03729,0.02318,0.01436
16.02944,73.47635,XX,0.03995,0.04105,0.04203,0.02803,0.01954
15.90361,73.47282,XX,0.04117,0.04507,0.04179,0.0241,0.01315
16.03457,73.47407,XX,0.0405,0.04177,0.04304,0.02837,0.02072
15.94593,73.47643,XX,0.03893,0.04017,0.03663,0.02279,0.01351
15.97482,73.45911,XX,0.03941,0.04062,0.03821,0.02357,0.01449
15.91952,73.46177,XX,0.04149,0.04335,0.04167,0.02435,0.01369
15.97873,73.47617,XX,0.03979,0.04195,0.03887,0.0241,0.01574
15.9327,73.44626,XX,0.04161,0.04377,0.04114,0.0236,0.01341
16.02585,73.46741,XX,0.04056,0.04316,0.04319,0.02834,0.01875
15.90789,73.42712,XX,0.03938,0.03993,0.0346,0.02251,0.01431
16.03689,73.45779,XX,0.04206,0.04428,0.04307,0.02856,0.01964
16.03544,73.44322,XX,0.04376,0.04474,0.04429,0.02923,0.01869
15.99382,73.46204,XX,0.04181,0.04335,0.04164,0.0253,0.01526
15.94517,73.48456,XX,0.04014,0.04211,0.0406,0.02388,0.0141
16.02745,73.46347,XX,0.04161,0.04316,0.04447,0.0282,0.01841
16.01862,73.4798,XX,0.03902,0.04114,0.04134,0.02759,0.01977
15.9372,73.46893,XX,0.04014,0.04198,0.03956,0.02407,0.01384
16.0028,73.43031,XX,0.04478,0.04631,0.04194,0.02756,0.0179
16.02532,73.46966,XX,0.04209,0.04365,0.04528,0.02948,0.01895
16.01038,73.428,XX,0.04401,0.04558,0.04087,0.02594,0.01672
16.00479,73.48074,XX,0.0388,0.03965,0.03872,0.02541,0.01775
16.0212,73.46156,XX,0.04245,0.04428,0.04334,0.02775,0.0179
15.93502,73.43027,XX,0.04213,0.04347,0.03869,0.02388,0.01433
16.00162,73.45442,XX,0.04337,0.04625,0.04781,0.02859,0.01626
16.01372,73.47731,XX,0.03931,0.04029,0.04006,0.02589,0.01821
15.98323,73.46072,XX,0.04168,0.04259,0.04114,0.0253,0.01551
16.03341,73.46343,XX,0.04264,0.04338,0.0448,0.0292,0.01941
15.96392,73.48946,XX,0.03957,0.04277,0.04194,0.02502,0.01626
16.0048,73.48103,XX,0.03864,0.03984,0.03869,0.02586,0.01746
15.97357,73.47425,XX,0.03848,0.04083,0.03798,0.02343,0.01505
15.93726,73.47705,XX,0.03912,0.04035,0.03738,0.02296,0.01349
15.95322,73.43433,XX,0.04245,0.04401,0.04081,0.02463,0.01454
15.96471,73.48693,XX,0.03854,0.04068,0.0389,0.0243,0.01585
16.00273,73.41966,XX,0.04459,0.04573,0.04117,0.02644,0.01731
16.01971,73.48175,XX,0.03986,0.04144,0.04224,0.02767,0.02023
15.99438,73.46513,XX,0.04149,0.04298,0.04096,0.02527,0.01569
15.89873,73.43588,XX,0.03845,0.03881,0.0346,0.02209,0.01341
15.88678,73.47099,XX,0.03678,0.03875,0.03231,0.02112,0.01351
16.02997,73.47466,XX,0.04059,0.04202,0.0431,0.02826,0.01952
16.01171,73.46163,XX,0.042,0.04437,0.04528,0.02856,0.01703
16.00195,73.46143,XX,0.04408,0.04697,0.05034,0.02915,0.01567
15.99346,73.48868,XX,0.05632,0.06024,0.07727,0.07459,0.05725
15.99694,73.48248,XX,0.03931,0.04102,0.04027,0.02622,0.01785
16.01295,73.48348,XX,0.03915,0.04171,0.04239,0.02686,0.01944
16.00282,73.43282,XX,0.04484,0.04555,0.04254,0.02717,0.0168
16.01142,73.45967,XX,0.04174,0.04356,0.04462,0.02753,0.01708
16.00341,73.47599,XX,0.0403,0.0412,0.04087,0.02739,0.01782
16.02724,73.47273,XX,0.0419,0.04392,0.04617,0.02957,0.02
16.01579,73.42628,XX,0.04427,0.04613,0.042,0.02664,0.01687
15.92612,73.43623,XX,0.04171,0.04307,0.03774,0.02343,0.0141
16.00213,73.44965,XX,0.04181,0.04404,0.04492,0.02742,0.01649
16.01383,73.45489,XX,0.0419,0.04389,0.0462,0.02834,0.01695
16.0286,73.43487,XX,0.04475,0.04728,0.04629,0.02873,0.01816
16.00211,73.40957,XX,0.04503,0.0461,0.03991,0.02695,0.01751
15.89428,73.4205,XX,0.03774,0.03693,0.0321,0.02184,0.01395
15.95841,73.47773,XX,0.03835,0.03971,0.03645,0.02257,0.01426
16.02969,73.43598,XX,0.0451,0.04761,0.04626,0.02876,0.01844
15.96752,73.46197,XX,0.04002,0.04032,0.03818,0.02312,0.01413
15.89216,73.46394,XX,0.0397,0.04159,0.03637,0.02251,0.0132
16.00582,73.47176,XX,0.04225,0.04377,0.0451,0.02853,0.01882
16.01304,73.42069,XX,0.04465,0.04619,0.04343,0.027,0.01636
16.01277,73.45798,XX,0.04344,0.04573,0.04724,0.02895,0.01757
16.00047,73.44462,XX,0.04321,0.04492,0.04596,0.02828,0.01651
16.00474,73.47262,XX,0.04094,0.04332,0.04388,0.02823,0.01803
16.01851,73.42738,XX,0.04478,0.04673,0.04334,0.02703,0.017
15.97991,73.41338,XX,0.04372,0.04419,0.03905,0.0255,0.01656
16.00973,73.48827,XX,0.04414,0.04782,0.05453,0.03196,0.02054
15.95411,73.48365,XX,0.04027,0.04202,0.03953,0.02368,0.01443
15.9871,73.47107,XX,0.0404,0.04295,0.04039,0.02407,0.0161
15.88794,73.4819,XX,0.03781,0.03802,0.03105,0.02047,0.0131
15.97448,73.48826,XX,0.03838,0.03981,0.03759,0.02382,0.01649
15.97225,73.47987,XX,0.04069,0.04304,0.04367,0.02644,0.01482
16.02994,73.47046,XX,0.04075,0.04253,0.04295,0.02862,0.01941
16.02177,73.46603,XX,0.04257,0.04368,0.04316,0.02773,0.01828
16.02816,73.45001,XX,0.04309,0.04389,0.04474,0.02876,0.01795
15.9485,73.4949,XX,0.04117,0.0438,0.04418,0.02575,0.01562
15.88314,73.49258,XX,0.03842,0.0389,0.03153,0.02075,0.01356
16.02604,73.41863,XX,0.045,0.04616,0.04182,0.02739,0.01795
15.95457,73.47188,XX,0.03842,0.04002,0.03642,0.02273,0.01379
15.99593,73.41747,XX,0.04404,0.04522,0.03991,0.02667,0.01759
16.01564,73.44366,XX,0.04341,0.04468,0.04409,0.02734,0.01672
16.01306,73.4605,XX,0.04334,0.04459,0.04593,0.0287,0.01762
15.9011,73.46359,XX,0.0388,0.04099,0.03848,0.02293,0.01295
15.98475,73.44586,XX,0.04321,0.04501,0.04459,0.02736,0.01649
15.92638,73.47265,XX,0.04066,0.0428,0.04123,0.02396,0.01359
16.02113,73.45231,XX,0.04254,0.04431,0.04549,0.02856,0.01744
15.91006,73.42767,XX,0.03957,0.04011,0.03469,0.02279,0.01374
16.0286,73.47327,XX,0.04126,0.04332,0.04406,0.0294,0.01977
16.00466,73.46169,XX,0.04462,0.04706,0.05016,0.02993,0.01659
15.99087,73.46684,XX,0.04091,0.04316,0.04194,0.02583,0.01574
16.01151,73.43388,XX,0.04456,0.04595,0.04266,0.02644,0.01633
16.00807,73.48409,XX,0.03934,0.0418,0.0414,0.0258,0.01849
15.90339,73.48122,XX,0.03723,0.03726,0.03072,0.02081,0.01282
15.91914,73.48419,XX,0.04101,0.04268,0.03929,0.02282,0.01295
15.90107,73.42157,XX,0.038,0.03811,0.03234,0.02137,0.01366
16.01902,73.46101,XX,0.04363,0.04543,0.04632,0.02906,0.01782
16.02502,73.46601,XX,0.0419,0.04316,0.04275,0.02761,0.0189
15.97525,73.48265,XX,0.0403,0.04329,0.04316,0.02616,0.01587
15.96901,73.48186,XX,0.04066,0.04214,0.04155,0.02416,0.015
15.93739,73.42044,XX,0.04139,0.0418,0.03616,0.0231,0.01467
16.02851,73.46038,XX,0.04232,0.04386,0.04543,0.02909,0.01854
15.89211,73.49645,XX,0.03694,0.0375,0.03096,0.02078,0.01349
15.94636,73.42345,XX,0.04232,0.04265,0.03798,0.02382,0.01479
15.99888,73.48724,XX,0.0403,0.04413,0.04965,0.02773,0.01887
15.92042,73.47325,XX,0.04168,0.04392,0.04129,0.0241,0.01349
16.03159,73.43681,XX,0.04507,0.04716,0.04546,0.02873,0.01757
16.00819,73.46334,XX,0.04344,0.04598,0.04799,0.02915,0.01733
16.01705,73.4501,XX,0.0427,0.04425,0.04537,0.02876,0.01751
15.97289,73.41764,XX,0.0428,0.04398,0.03899,0.0241,0.01513
16.00775,73.43868,XX,0.04283,0.04431,0.04328,0.02731,0.01656
15.9711,73.43279,XX,0.04213,0.04353,0.04108,0.02527,0.01415
15.98164,73.46494,XX,0.04328,0.04525,0.04286,0.02583,0.01562
15.92358,73.45978,XX,0.04152,0.04347,0.04218,0.02555,0.01479
16.02435,73.44695,XX,0.04216,0.04513,0.04504,0.02873,0.018
15.95324,73.47525,XX,0.03912,0.04029,0.03678,0.02268,0.014
16.00443,73.46729,XX,0.04404,0.04731,0.04998,0.02962,0.01695
16.02316,73.43351,XX,0.04535,0.04722,0.04489,0.02837,0.01844
15.95633,73.49007,XX,0.04366,0.04728,0.04939,0.02814,0.01487
16.03205,73.42503,XX,0.04555,0.04731,0.04456,0.0277,0.01821
16.01729,73.44589,XX,0.04388,0.04468,0.04456,0.02798,0.01713
15.98609,73.48145,XX,0.03918,0.04053,0.03824,0.02424,0.01613
15.95769,73.45223,XX,0.0435,0.04573,0.04721,0.02703,0.01497
15.97864,73.46329,XX,0.04107,0.04262,0.03923,0.02441,0.01526
16.02344,73.43491,XX,0.04507,0.04728,0.04391,0.02817,0.01795
15.97961,73.48458,XX,0.04008,0.04189,0.04042,0.02538,0.0159
15.96959,73.44934,XX,0.04283,0.04501,0.04489,0.0263,0.01479
16.0059,73.44598,XX,0.04334,0.04513,0.04596,0.02803,0.01618
16.00648,73.45074,XX,0.04277,0.04365,0.04555,0.02806,0.01656
15.96209,73.42445,XX,0.04225,0.04386,0.03896,0.0241,0.01441
16.01094,73.4678,XX,0.04021,0.04114,0.04102,0.02708,0.01751
15.98992,73.48647,XX,0.03813,0.04135,0.04385,0.02407,0.01705
15.96897,73.47513,XX,0.04034,0.04274,0.04173,0.02499,0.01485
16.01459,73.41115,XX,0.04414,0.04607,0.04084,0.02622,0.01672
15.9358,73.46305,XX,0.04107,0.04304,0.04084,0.02452,0.01379
15.90343,73.48571,XX,0.03819,0.03787,0.03198,0.02106,0.01282
16.00462,73.4558,XX,0.04491,0.04652,0.04894,0.02923,0.01656
15.96652,73.47459,XX,0.04094,0.04316,0.04215,0.02421,0.01428
15.98315,73.44895,XX,0.04318,0.04519,0.04409,0.02569,0.01497
16.00836,73.44876,XX,0.04289,0.0448,0.04629,0.02814,0.01646
16.01859,73.43859,XX,0.04372,0.04543,0.04391,0.02792,0.01767
15.99762,73.46342,XX,0.04328,0.04619,0.04805,0.02856,0.01628
15.98469,73.43689,XX,0.04334,0.04483,0.04358,0.02633,0.01546
15.99065,73.47469,XX,0.03803,0.0399,0.03878,0.02416,0.01492
16.00274,73.42189,XX,0.04491,0.04564,0.04093,0.02605,0.01739
16.00421,73.47514,XX,0.04046,0.04159,0.0417,0.02742,0.01754
16.03219,73.44381,XX,0.04219,0.04453,0.04471,0.02876,0.01846
15.88078,73.46627,XX,0.03915,0.04014,0.03419,0.02162,0.0131
16.01284,73.46863,XX,0.03922,0.04017,0.03994,0.02597,0.01744
16.02489,73.41079,XX,0.04452,0.0464,0.04087,0.02711,0.018
15.92565,73.40905,XX,0.03944,0.03944,0.03335,0.02254,0.01451
16.01101,73.47789,XX,0.03979,0.04071,0.03938,0.02619,0.01805
15.90818,73.46774,XX,0.0403,0.04186,0.03717,0.02234,0.01336
15.99846,73.46677,XX,0.04082,0.04265,0.04087,0.02555,0.01536
16.03002,73.48196,XX,0.0419,0.04667,0.05358,0.03102,0.02257
16.01977,73.41447,XX,0.04424,0.04561,0.04099,0.02658,0.01749
16.00832,73.44287,XX,0.04331,0.04528,0.04495,0.02759,0.01621
16.01049,73.4807,XX,0.03819,0.04002,0.03872,0.02477,0.01721
16.03671,73.43256,XX,0.04622,0.04848,0.04775,0.02979,0.01808
16.03267,73.47408,XX,0.03995,0.04135,0.04215,0.02795,0.02011
16.03438,73.448,XX,0.04315,0.04389,0.04564,0.02957,0.0178
16.02847,73.45477,XX,0.04283,0.04459,0.04608,0.02976,0.01857
15.92937,73.47375,XX,0.04187,0.04413,0.04206,0.02416,0.01338
16.01776,73.47364,XX,0.03998,0.04105,0.04105,0.02708,0.01808
16.01731,73.44869,XX,0.04309,0.04443,0.04525,0.02834,0.01741
15.94468,73.41563,XX,0.04014,0.04177,0.03628,0.02321,0.01364
15.95318,73.42957,XX,0.04286,0.04425,0.04027,0.0246,0.01423
15.99387,73.4315,XX,0.04347,0.04486,0.04203,0.02653,0.01626
15.94336,73.45879,XX,0.03909,0.04093,0.03723,0.02321,0.01374
16.02098,73.46912,XX,0.04225,0.04398,0.04552,0.02906,0.01862
16.00512,73.41263,XX,0.04446,0.04655,0.04215,0.02706,0.01731
16.01287,73.43443,XX,0.04462,0.04516,0.04283,0.02636,0.01687
15.95737,73.40908,XX,0.0411,0.04135,0.03541,0.02271,0.01384
16.03592,73.43481,XX,0.04507,0.04761,0.04635,0.02845,0.01751
16.02585,73.46825,XX,0.04206,0.04268,0.04382,0.02823,0.01931
16.00135,73.45386,XX,0.04398,0.04558,0.04689,0.02803,0.01572
16.01426,73.4389,XX,0.04251,0.04447,0.04316,0.0272,0.01618
16.01917,73.48092,XX,0.03966,0.04105,0.04137,0.02728,0.01939
15.91009,73.43102,XX,0.03979,0.04044,0.03553,0.02234,0.01349
16.00482,73.48467,XX,0.03835,0.04105,0.04084,0.02533,0.01769
15.91114,73.46464,XX,0.04024,0.04138,0.03875,0.02388,0.014
16.01111,73.41706,XX,0.04475,0.04667,0.04278,0.02653,0.01603
16.02405,73.4436,XX,0.04219,0.04416,0.0437,0.02748,0.01723
16.0315,73.46148,XX,0.04222,0.04319,0.04376,0.02876,0.01882
16.01152,73.43612,XX,0.04347,0.04456,0.04275,0.02658,0.01579
16.01138,73.45435,XX,0.04366,0.04531,0.04766,0.02898,0.017
16.02697,73.47273,XX,0.04161,0.04347,0.04611,0.02932,0.01977
16.0356,73.46649,XX,0.04149,0.04326,0.04382,0.02982,0.02054
15.9408,73.47983,XX,0.03938,0.04126,0.03985,0.02393,0.01405
16.00634,73.43195,XX,0.04436,0.04528,0.04194,0.02644,0.01677
16.02306,73.41921,XX,0.04519,0.04646,0.04245,0.02745,0.01751
15.97126,73.49333,XX,0.03813,0.03996,0.03842,0.02438,0.01705
16.02795,73.42058,XX,0.04494,0.04628,0.04251,0.02728,0.01769
16.02588,73.47134,XX,0.04232,0.04386,0.04593,0.02934,0.01908
16.00431,73.48832,XX,0.04363,0.04737,0.05385,0.03389,0.02005
15.89426,73.4177,XX,0.03858,0.03693,0.03192,0.02153,0.01382
16.01757,73.48457,XX,0.04018,0.04295,0.04415,0.02736,0.02059
16.0058,73.46925,XX,0.04248,0.04625,0.04846,0.02957,0.01798
16.00415,73.46674,XX,0.04366,0.04694,0.04951,0.02962,0.01726
15.90221,73.46722,XX,0.04085,0.04286,0.03792,0.02273,0.01338
16.0129,73.47648,XX,0.04053,0.04105,0.03959,0.02591,0.01764
15.95459,73.47384,XX,0.03906,0.04011,0.03625,0.02282,0.01415
15.88829,73.45445,XX,0.03922,0.03984,0.03637,0.0224,0.01297
15.96457,73.46732,XX,0.03819,0.04108,0.03789,0.02312,0.01408
15.88524,73.48332,XX,0.03793,0.03869,0.03102,0.02092,0.01372
15.95629,73.48503,XX,0.04056,0.04313,0.04093,0.0243,0.01492
16.03459,73.43931,XX,0.04267,0.04498,0.04328,0.02748,0.01741
16.03477,73.46397,XX,0.04139,0.04259,0.04361,0.02887,0.01957
16.02694,73.4688,XX,0.04187,0.04335,0.04441,0.02876,0.01936
15.99376,73.4172,XX,0.0435,0.0445,0.03827,0.02524,0.01633
15.91424,73.48087,XX,0.04043,0.04229,0.03741,0.02226,0.01331
15.95611,73.45982,XX,0.03954,0.03993,0.03622,0.02273,0.01384
15.91235,73.48284,XX,0.04043,0.04271,0.03759,0.02248,0.01295
16.01763,73.41841,XX,0.04503,0.0467,0.04355,0.02761,0.01744
16.029,73.45309,XX,0.04241,0.0444,0.04635,0.0292,0.01839
15.88587,73.45727,XX,0.03986,0.04159,0.03827,0.0241,0.01503
16.02255,73.46098,XX,0.04238,0.04471,0.04301,0.02848,0.01823
16.01999,73.48287,XX,0.04133,0.04195,0.0437,0.02784,0.02093
15.97985,73.48037,XX,0.03896,0.04032,0.03956,0.02524,0.01577
15.9601,73.48697,XX,0.03947,0.04168,0.04108,0.0241,0.01492
15.97138,73.47118,XX,0.04037,0.04186,0.04,0.02418,0.01469
16.02091,73.45876,XX,0.0442,0.04658,0.04957,0.03026,0.01823
15.92143,73.46232,XX,0.04053,0.04329,0.04167,0.0248,0.01374
16.00742,73.46923,XX,0.04277,0.04522,0.04671,0.02943,0.01746
16.00953,73.46053,XX,0.04296,0.04528,0.04647,0.02873,0.01739
15.9952,73.4654,XX,0.04117,0.04307,0.04045,0.02547,0.01585
15.98261,73.45008,XX,0.04353,0.0457,0.04334,0.02538,0.01564
16.02955,73.41692,XX,0.04484,0.04649,0.04161,0.02686,0.01762
15.97177,73.45072,XX,0.04257,0.04468,0.04412,0.02591,0.01503
15.97521,73.47649,XX,0.03864,0.04041,0.03824,0.02338,0.0151
16.00729,73.45045,XX,0.04229,0.04377,0.04578,0.02803,0.01641
16.03391,73.4567,XX,0.04181,0.0441,0.04528,0.02904,0.01864
15.89883,73.48686,XX,0.03774,0.03729,0.03069,0.02073,0.0131
15.95645,73.46906,XX,0.0388,0.04029,0.03765,0.02312,0.0141
16.00286,73.43759,XX,0.04334,0.04468,0.04325,0.02725,0.01654
15.9482,73.41588,XX,0.04104,0.04153,0.03562,0.02248,0.01318
16.00064,73.46816,XX,0.04053,0.04235,0.04212,0.02577,0.01528
16.00874,73.46305,XX,0.04452,0.04561,0.04742,0.02876,0.01726
16.03658,73.41462,XX,0.04475,0.04685,0.04167,0.02728,0.01849
15.9996,73.47434,XX,0.04165,0.04253,0.04251,0.02695,0.01723
